Temperature,Conductivity,PH,Turbidity,ODO,BGA
13.47,2075,8.7,24.44,8.74,0
13.45,2074,8.7,24.53,8.7,0
13.43,2075,8.7,26.11,8.63,0
13.4,2075,8.69,27.63,8.51,0
13.37,2075,8.68,28.03,8.44,0
13.35,2075,8.69,27.83,8.44,0
13.34,2075,8.68,27.91,8.32,0
13.32,2075,8.68,29.3,8.33,0
13.31,2076,8.67,29.9,8.29,0
13.3,2076,8.67,31.24,8.26,0
13.29,2076,8.67,31.06,8.27,0
13.26,2077,8.67,30.88,8.29,0
13.25,2076,8.67,30.95,8.28,0
13.23,2076,8.67,30.31,8.26,0
13.22,2076,8.67,31.75,8.27,0
13.21,2076,8.67,31.69,8.26,0
13.2,2076,8.67,34.39,8.26,0
13.18,2076,8.67,32.1,8.26,0
13.18,2077,8.67,32.9,8.24,0
13.18,2076,8.67,33.03,8.24,0
13.17,2076,8.67,31.57,8.25,0
13.15,2076,8.67,34.19,8.24,0
13.16,2076,8.67,30.15,8.24,0
13.15,2075,8.67,35.7,8.26,0
13.16,2075,8.67,32.24,8.3,0
13.16,2075,8.67,33.93,8.26,0
13.17,2076,8.67,38.02,8.28,0
13.19,2075,8.68,31.1,8.32,0
13.21,2076,8.67,35.85,8.28,0
13.24,2076,8.68,34.36,8.34,0
13.28,2076,8.68,32.18,8.4,0
13.32,2076,8.68,36.41,8.4,0
13.35,2076,8.68,31.63,8.4,0
13.39,2076,8.68,33.54,8.42,0
13.35,2076,8.68,32.53,8.42,0
13.37,2077,8.69,31.33,8.48,0
13.44,2077,8.69,36.13,8.5,0
13.62,2080,8.69,30.83,8.51,0
13.77,2076,8.69,29.39,8.54,0
13.76,2075,8.7,28.99,8.58,0
13.91,2076,8.7,31.08,8.62,0
14.07,2076,8.7,29.74,8.69,0
14.12,2078,8.71,30.85,8.74,0
13.94,2077,8.71,30.15,8.73,0
13.84,2075,8.71,30.38,8.77,0
13.9,2077,8.71,29.45,8.83,0
13.94,2077,8.72,29.49,8.92,0
14,2075,8.72,29.13,8.96,0
13.88,2075,8.72,29.31,8.92,0
13.91,2076,8.72,29.67,8.98,0
13.95,2075,8.72,29.39,9.08,0
14.05,2075,8.74,29.66,9.25,0
14.09,2073,8.74,27.21,9.25,0
14.16,2073,8.74,29.18,9.22,0
14.24,2074,8.75,28.51,9.42,0
14.2,2073,8.76,29.58,9.49,0
14.39,2073,8.75,29.68,9.53,0
14.11,2070,8.75,26.82,9.33,0
14.22,2070,8.75,28.78,9.46,0
14.2,2069,8.75,34.55,9.43,0
14.13,2067,8.74,30.41,9.4,0
14.17,2065,8.75,29.95,9.46,0
14.11,2064,8.74,28.06,9.34,0
14.17,2064,8.75,30.34,9.35,0
14.2,2063,8.75,30.39,9.39,0
14.17,2063,8.74,29.58,9.29,0
14.3,2065,8.75,26.36,9.42,0
14.27,2063,8.75,32.07,9.43,0
14.39,2060,8.75,28.59,9.33,0
14.59,2063,8.74,26.73,9.31,0
14.25,2062,8.74,28.61,9.27,0
14.65,2066,8.74,28.35,9.39,0
15.19,2070,8.75,25.25,9.45,0
14.87,2064,8.74,25.31,9.33,0
15.24,2069,8.75,25.02,9.4,0
15.44,2068,8.75,24.13,9.43,0
15.49,2064,8.75,24.47,9.41,0
15.35,2064,8.75,33.69,9.39,0
15.27,2063,8.75,23.99,9.36,0
15.17,2062,8.75,25.35,9.31,0
15.11,2063,8.74,23.26,9.29,0
15.01,2062,8.74,23.88,9.23,0
14.91,2062,8.73,25.31,9.17,0
14.94,2062,8.74,23.76,9.21,0
14.9,2063,8.74,23.16,9.19,0
14.86,2062,8.74,25.86,9.18,0
14.82,2062,8.73,22.76,9.17,0
14.8,2062,8.73,23.09,9.15,0
14.76,2062,8.73,23.96,9.14,0
14.72,2062,8.73,21.95,9.12,0
14.68,2063,8.73,23.7,9.12,0
14.64,2062,8.73,32.75,9.08,0
14.59,2063,8.73,23.53,9.04,0
14.55,2063,8.72,31.81,8.99,0
14.52,2063,8.72,24.56,8.97,0
14.48,2063,8.72,23.82,8.96,0
14.45,2063,8.72,23.18,8.94,0
14.43,2063,8.72,22.29,8.91,0
14.4,2062,8.72,23.6,8.89,0
14.38,2062,8.72,23.91,8.87,0
14.34,2061,8.71,22.82,8.85,0
14.31,2062,8.71,25.26,8.82,0
14.27,2061,8.71,23.57,8.8,0
14.26,2061,8.71,25.26,8.78,0
14.23,2061,8.71,24.46,8.77,0
14.22,2060,8.71,26.91,8.73,0
14.22,2061,8.71,23.77,8.73,0
14.21,2060,8.71,23.16,8.72,0
14.2,2059,8.7,22.98,8.7,0
14.18,2059,8.71,22.95,8.69,0
14.18,2058,8.7,24.69,8.64,0
14.16,2058,8.7,23.77,8.64,0
14.14,2059,8.7,23.05,8.63,0
14.12,2057,8.7,26.44,8.62,0
14.12,2058,8.7,24.89,8.6,0
14.11,2057,8.7,24.21,8.57,0
14.09,2056,8.7,23.84,8.56,0
14.06,2056,8.69,24.63,8.53,0
14.02,2055,8.69,24.75,8.52,0
13.98,2056,8.69,25.76,8.5,0
13.94,2056,8.69,25.69,8.45,0
13.89,2056,8.68,26.71,8.41,0
13.86,2057,8.68,27.73,8.36,0
13.85,2056,8.68,28.92,8.27,0
13.85,2056,8.67,33.87,8.2,0
13.85,2058,8.67,31.38,8.22,0
13.86,2058,8.67,33.65,8.18,0
13.87,2058,8.67,32.7,8.23,0
13.88,2058,8.67,33.79,8.21,0
13.88,2058,8.67,35.09,8.19,0
13.89,2058,8.67,32.32,8.22,0
13.92,2057,8.67,34.55,8.24,0
13.95,2058,8.67,34.47,8.25,0
13.93,2057,8.67,33.62,8.23,0
13.99,2057,8.68,31.84,8.31,0
14.03,2057,8.68,32.53,8.38,0
14.04,2058,8.68,35.74,8.4,0
14.08,2058,8.69,31.34,8.51,0
14.12,2058,8.69,30.33,8.6,0
14.18,2058,8.7,35.99,8.65,0
14.41,2058,8.7,30.43,8.65,0
14.38,2058,8.69,31.59,8.59,0
14.23,2058,8.68,36.95,8.33,0
14.3,2058,8.68,39.42,8.33,0
14.3,2059,8.67,53.38,8.27,0
14.32,2059,8.67,60.54,8.27,0
14.33,2059,8.67,61.94,8.28,0
14.35,2059,8.67,65.63,8.28,0
14.36,2059,8.67,65.56,8.3,0
14.38,2059,8.67,65.92,8.32,0
14.4,2059,8.68,64.45,8.37,0
14.42,2058,8.68,66.78,8.39,0
14.42,2058,8.68,66.32,8.42,0
14.44,2057,8.69,66.2,8.44,0
14.45,2057,8.69,64.2,8.47,0
14.45,2058,8.7,60.42,8.49,0
14.46,2058,8.7,58.71,8.52,0
14.45,2059,8.7,59.22,8.47,0
14.46,2060,8.7,53.23,8.52,0
14.45,2060,8.7,56.42,8.5,0
14.43,2060,8.7,59.65,8.49,0
14.41,2059,8.69,55.85,8.37,0
14.39,2058,8.69,58.82,8.39,0
14.39,2057,8.69,55.96,8.36,0
14.38,2059,8.69,51.07,8.35,0
14.38,2059,8.69,83.14,8.34,0
14.36,2058,8.69,54.74,8.36,0
14.32,2058,8.68,63.1,8.32,0
14.27,2057,8.68,105.54,8.3,1
14.23,2058,8.67,133.95,8.26,1
14.22,2058,8.67,156.82,8.24,1
14.18,2058,8.66,158.77,8.24,1
14.15,2059,8.66,173,8.23,1
14.12,2059,8.66,184.93,8.23,1
14.09,2059,8.66,183.96,8.23,1
14.05,2059,8.66,175.36,8.24,1
14.04,2060,8.66,169.34,8.25,1
14.01,2059,8.66,163.24,8.26,1
13.99,2060,8.66,157.08,8.26,1
13.97,2059,8.66,161.43,8.26,1
13.95,2059,8.66,156.74,8.26,1
13.94,2059,8.66,153.24,8.28,1
13.9,2058,8.67,142.75,8.29,1
13.92,2058,8.67,135,8.32,1
13.9,2059,8.68,129.45,8.34,1
13.88,2058,8.68,126.26,8.33,1
13.85,2058,8.67,122.01,8.29,1
13.83,2058,8.66,127.7,8.23,1
13.8,2058,8.66,113.98,8.21,1
13.8,2059,8.65,120.89,8.19,1
13.8,2059,8.65,103.57,8.17,1
13.75,2060,8.65,98.45,8.16,1
13.77,2060,8.65,94.15,8.13,1
13.72,2061,8.65,88.91,8.14,1
13.72,2060,8.65,84.71,8.13,1
13.73,2059,8.65,83.68,8.12,0
13.73,2059,8.65,84.31,8.1,0
13.72,2059,8.65,84.29,8.09,1
13.7,2059,8.65,83.45,8.08,1
13.69,2059,8.65,82.03,8.09,0
13.67,2059,8.65,81.18,8.09,0
13.65,2059,8.65,83.26,8.1,0
13.64,2059,8.65,84.8,8.09,1
13.63,2058,8.65,86.74,8.08,0
13.61,2059,8.65,86.73,8.09,0
13.6,2059,8.65,83.36,8.08,1
13.58,2059,8.65,84.32,8.09,0
13.56,2059,8.65,79.18,8.08,1
13.56,2058,8.65,80.75,8.09,1
13.52,2058,8.65,73.8,8.09,1
13.52,2058,8.65,72.78,8.07,0
13.52,2059,8.65,74.9,8.05,0
13.51,2059,8.65,68.25,8.05,0
13.49,2058,8.65,69.36,8.04,0
13.47,2059,8.65,71.78,8.05,0
13.45,2059,8.64,78.54,8.05,0
13.41,2059,8.64,87.72,8.05,0
13.38,2060,8.63,111.86,8.05,1
13.35,2061,8.63,122.49,8.04,1
13.34,2061,8.63,119.32,8.04,1
13.32,2061,8.63,116,8.04,1
13.32,2061,8.63,108.2,8.06,1
13.31,2060,8.63,107.83,8.08,0
13.33,2060,8.64,89,8.11,1
13.33,2060,8.65,92.22,8.14,0
13.33,2060,8.65,90.69,8.14,0
13.34,2060,8.65,84.14,8.16,0
13.34,2059,8.66,80.62,8.17,0
13.35,2059,8.65,84.53,8.12,0
13.33,2059,8.65,79.47,8.13,0
13.33,2059,8.65,81.29,8.16,0
13.33,2059,8.65,85.6,8.16,0
13.36,2059,8.65,80.77,8.17,0
13.36,2059,8.65,84.36,8.15,0
13.35,2059,8.64,82.91,8.17,0
13.35,2060,8.64,86.02,8.17,0
13.35,2060,8.64,87.97,8.17,0
13.35,2060,8.64,86.22,8.19,0
13.37,2060,8.65,89.09,8.21,0
13.38,2060,8.65,90.62,8.23,1
13.4,2060,8.65,91.82,8.24,1
13.45,2060,8.66,92.16,8.26,1
13.49,2061,8.66,98.86,8.27,1
13.54,2063,8.67,91.1,8.29,0
13.58,2065,8.67,95.95,8.29,1
13.6,2066,8.67,89.81,8.31,1
13.58,2066,8.67,88.44,8.31,0
13.57,2066,8.67,90.08,8.3,1
13.54,2064,8.67,92.61,8.32,0
13.52,2062,8.66,92.15,8.3,1
13.5,2061,8.66,88.72,8.3,0
13.49,2061,8.66,89.64,8.31,0
13.48,2061,8.66,92.65,8.31,1
13.47,2061,8.66,87.46,8.31,1
13.45,2063,8.67,86.24,8.32,1
13.43,2064,8.67,85.72,8.33,1
13.44,2066,8.67,82.79,8.32,0
13.43,2068,8.67,86.59,8.32,0
13.43,2069,8.67,85.49,8.29,0
13.42,2070,8.67,81.53,8.28,0
13.41,2071,8.68,80.73,8.27,0
13.39,2071,8.67,80.46,8.27,0
13.38,2072,8.67,80.04,8.25,1
13.36,2072,8.67,80.1,8.25,0
13.32,2073,8.67,74.5,8.25,1
13.29,2073,8.67,79.07,8.25,0
13.29,2073,8.67,78.33,8.23,0
13.26,2073,8.67,76.58,8.23,1
13.2,2072,8.67,79.7,8.23,1
13.16,2071,8.67,84.1,8.21,1
13.11,2070,8.67,87.91,8.21,1
13.05,2069,8.67,88.43,8.21,1
13.02,2069,8.67,90.42,8.22,1
12.99,2069,8.66,96.97,8.22,1
12.96,2069,8.67,103.58,8.22,1
12.91,2069,8.66,101.55,8.24,1
12.89,2070,8.67,109.29,8.23,1
12.84,2069,8.66,114.98,8.25,1
12.8,2070,8.66,109.42,8.26,1
12.75,2069,8.66,123.78,8.27,1
12.69,2068,8.66,122.9,8.28,1
12.64,2066,8.66,127.76,8.29,1
12.56,2064,8.65,126.77,8.29,1
12.53,2064,8.65,123.99,8.29,1
12.49,2064,8.64,117.89,8.28,1
12.48,2064,8.64,113.43,8.28,1
12.46,2064,8.64,103.22,8.27,1
12.43,2064,8.65,98.24,8.28,1
12.43,2064,8.65,97.03,8.27,1
12.39,2064,8.65,91.35,8.28,1
12.39,2064,8.65,83.36,8.28,0
12.33,2064,8.65,78.86,8.28,1
12.36,2064,8.65,84.62,8.24,1
12.35,2065,8.65,88.31,8.22,1
12.36,2065,8.65,85.25,8.19,1
12.31,2065,8.65,80.65,8.21,1
12.28,2065,8.65,83.8,8.21,1
12.25,2065,8.65,72.06,8.21,1
12.22,2065,8.65,74.81,8.21,0
12.18,2065,8.65,81.69,8.22,0
12.17,2065,8.65,75.06,8.2,1
12.13,2065,8.64,73.36,8.2,1
12.1,2065,8.64,71.02,8.21,0
12.07,2065,8.64,69.84,8.2,0
12.05,2065,8.64,72.77,8.21,0
12.02,2065,8.64,69.54,8.19,0
12.02,2066,8.64,75.43,8.17,0
11.98,2066,8.64,72.83,8.18,0
11.95,2065,8.64,77.11,8.19,0
11.89,2065,8.64,67.98,8.2,0
11.89,2065,8.64,73.93,8.18,0
11.85,2065,8.64,69.07,8.21,0
11.86,2066,8.64,72.18,8.22,0
11.87,2066,8.64,69.68,8.21,0
11.89,2066,8.65,68.18,8.24,0
11.91,2068,8.65,68.45,8.24,0
11.94,2070,8.66,61.96,8.25,0
12.01,2072,8.66,61.45,8.27,0
12.04,2074,8.66,67.71,8.28,0
12.06,2074,8.66,62.53,8.29,0
12.06,2074,8.66,63.52,8.25,0
12.27,2076,8.67,58.65,8.35,0
12.35,2076,8.67,58,8.4,1
12.42,2076,8.67,55.5,8.41,0
12.51,2078,8.68,55.55,8.45,0
12.53,2077,8.68,52.6,8.45,0
12.53,2078,8.68,56.72,8.46,1
12.55,2079,8.68,54.62,8.47,0
12.57,2079,8.68,54.8,8.5,0
12.52,2079,8.67,58.5,8.3,0
12.46,2079,8.67,59.29,8.28,0
12.52,2080,8.67,60.94,8.31,0
12.56,2080,8.67,62.09,8.29,0
12.55,2079,8.67,60.87,8.3,0
12.55,2079,8.67,60.11,8.32,0
12.57,2081,8.67,61.32,8.33,0
12.61,2080,8.67,58.91,8.37,0
12.78,2079,8.67,56.27,8.42,0
12.69,2079,8.67,57.65,8.38,0
12.69,2080,8.67,64.05,8.37,0
12.71,2080,8.67,61.51,8.37,0
12.71,2081,8.67,67.22,8.35,0
12.75,2081,8.67,64.65,8.39,0
12.76,2082,8.67,63.31,8.39,0
12.79,2081,8.68,61.31,8.43,0
12.81,2082,8.68,62.47,8.44,0
12.81,2082,8.68,60.75,8.45,0
12.8,2083,8.68,60.42,8.43,0
12.78,2083,8.68,57.24,8.47,0
12.78,2083,8.67,61.01,8.42,0
12.76,2083,8.67,70.83,8.37,0
12.73,2084,8.67,67.23,8.39,0
12.7,2084,8.67,65.79,8.39,0
12.67,2084,8.67,66.81,8.38,0
12.63,2083,8.67,72.6,8.38,0
12.59,2083,8.67,70.03,8.37,0
12.56,2084,8.67,71.34,8.37,0
12.53,2083,8.67,77.27,8.36,0
12.49,2083,8.67,74.1,8.35,0
12.46,2083,8.67,74.58,8.35,0
12.45,2083,8.67,75.25,8.33,0
12.43,2084,8.67,68.86,8.33,0
12.38,2083,8.67,73.22,8.33,0
12.35,2084,8.67,71.7,8.34,0
12.34,2084,8.66,73.76,8.33,0
12.31,2084,8.66,77.34,8.32,0
12.27,2084,8.66,73.87,8.33,0
12.25,2084,8.66,69.03,8.31,0
12.23,2084,8.66,76.31,8.31,0
12.19,2084,8.66,75,8.31,0
12.15,2084,8.66,67.22,8.32,0
12.14,2084,8.66,70.71,8.31,1
12.09,2084,8.66,64.57,8.31,0
12.11,2084,8.66,66.66,8.31,0
12.03,2085,8.66,65,8.31,0
12.01,2086,8.66,67.64,8.3,0
12.01,2086,8.66,64.85,8.28,0
12.02,2085,8.66,64.9,8.24,0
11.99,2086,8.66,64.85,8.23,0
12.02,2086,8.66,65.39,8.22,0
12.01,2087,8.66,64.19,8.21,0
11.98,2087,8.66,66.47,8.19,0
11.94,2087,8.66,63.75,8.19,0
11.97,2087,8.66,64.86,8.16,0
11.96,2087,8.66,64.02,8.15,0
11.95,2087,8.66,61.32,8.14,0
11.91,2088,8.66,62.91,8.14,0
11.87,2088,8.66,60.81,8.13,0
11.83,2087,8.66,62.3,8.13,0
11.79,2087,8.65,62.64,8.13,0
11.78,2087,8.65,59.91,8.11,0
11.75,2088,8.65,60.07,8.12,0
11.74,2088,8.65,58.74,8.1,0
11.74,2087,8.65,58.26,8.07,0
11.68,2088,8.65,60.75,8.08,0
11.68,2088,8.65,61.18,8.06,0
11.63,2089,8.65,56.2,8.06,0
11.65,2088,8.65,72.79,8.04,0
11.6,2088,8.65,59.7,8.05,0
11.56,2088,8.65,51.98,8.07,0
11.5,2089,8.65,57.56,8.07,0
11.46,2088,8.65,58.01,8.09,0
11.43,2088,8.64,60.13,8.09,0
11.41,2088,8.64,54.82,8.08,0
11.38,2088,8.64,56.91,8.1,0
11.35,2087,8.64,58.45,8.11,0
11.36,2088,8.64,57.71,8.11,0
11.35,2089,8.65,58.46,8.13,0
11.34,2089,8.64,56.66,8.14,0
11.34,2089,8.65,57.21,8.16,0
11.36,2089,8.64,53.29,8.12,0
11.37,2090,8.64,57.76,8.12,0
11.38,2089,8.65,56.11,8.14,0
11.39,2088,8.65,54.38,8.18,0
11.38,2088,8.65,53.67,8.2,0
11.38,2087,8.65,53.43,8.22,0
11.45,2084,8.66,57.1,8.34,0
11.48,2083,8.66,49.43,8.38,0
11.47,2079,8.65,49.92,8.41,1
11.47,2077,8.65,48,8.41,0
11.55,2072,8.65,47.59,8.44,0
11.82,2073,8.65,45.08,8.48,0
12,2072,8.66,43.42,8.63,0
11.96,2070,8.65,43.36,8.62,0
11.87,2071,8.65,44.33,8.55,0
11.87,2072,8.65,44.62,8.51,0
11.92,2073,8.65,44.81,8.52,0
11.96,2073,8.65,44.57,8.52,0
12.01,2074,8.65,44.18,8.53,0
12.04,2074,8.65,44.21,8.52,0
12.1,2074,8.65,44.22,8.55,0
12.13,2073,8.65,46.58,8.56,0
12.17,2074,8.65,45.26,8.57,0
12.16,2074,8.65,46.27,8.54,0
12.21,2073,8.65,44.77,8.56,0
12.23,2073,8.65,49.6,8.57,0
12.25,2073,8.65,47.45,8.59,0
12.27,2072,8.65,45.6,8.61,0
12.29,2072,8.65,51.38,8.6,0
12.3,2073,8.65,51.34,8.62,0
12.31,2073,8.65,54.03,8.64,0
12.32,2073,8.65,58.47,8.64,0
12.32,2073,8.65,61.7,8.65,0
12.32,2073,8.65,61.13,8.66,0
12.31,2072,8.65,65.04,8.66,0
12.31,2073,8.65,66.96,8.66,0
12.3,2073,8.65,68.36,8.67,0
12.26,2073,8.65,65.97,8.68,0
12.22,2073,8.65,67.34,8.67,0
12.2,2075,8.65,69.05,8.62,0
12.18,2075,8.65,68.96,8.6,0
12.17,2075,8.65,70.12,8.58,0
12.17,2076,8.65,75.83,8.57,0
12.14,2076,8.65,70.91,8.58,0
12.12,2075,8.65,73,8.57,0
12.1,2075,8.65,74.93,8.57,0
12.07,2075,8.65,72.85,8.57,0
12.05,2074,8.64,70.84,8.56,0
12.02,2074,8.64,68.1,8.57,0
12,2074,8.64,68.29,8.55,0
11.97,2073,8.64,69.62,8.55,0
11.94,2073,8.64,65.85,8.55,0
11.92,2072,8.64,65.11,8.54,0
11.91,2072,8.63,65.47,8.54,0
11.9,2072,8.63,65.36,8.55,0
11.89,2071,8.63,64.82,8.56,0
11.87,2072,8.63,63.57,8.56,0
11.86,2073,8.63,63.22,8.55,0
11.84,2073,8.63,61.67,8.55,0
11.84,2075,8.63,61.96,8.54,0
11.85,2075,8.63,62.7,8.52,0
11.84,2075,8.63,62.72,8.5,0
11.83,2075,8.63,58.35,8.49,0
11.8,2076,8.62,61.29,8.49,0
11.79,2076,8.62,60.35,8.48,0
11.78,2076,8.62,59.21,8.46,0
11.76,2077,8.62,56.16,8.47,0
11.78,2078,8.62,57.85,8.46,0
11.75,2078,8.62,57.22,8.46,0
11.77,2079,8.62,55.34,8.43,0
11.77,2079,8.62,55.67,8.42,0
11.75,2079,8.62,54.01,8.43,0
11.75,2080,8.62,57.45,8.43,0
11.79,2081,8.62,56.91,8.39,0
11.74,2082,8.62,57.82,8.41,0
11.74,2083,8.62,55.91,8.41,0
11.74,2083,8.62,56.66,8.39,0
11.72,2083,8.62,55.86,8.37,0
11.68,2083,8.62,55.77,8.38,0
11.67,2082,8.62,60.93,8.36,0
11.67,2082,8.62,64.74,8.35,0
11.67,2081,8.61,68.46,8.33,0
11.65,2081,8.61,67.11,8.33,0
11.63,2080,8.61,64.39,8.33,0
11.62,2081,8.61,64.55,8.32,0
11.6,2081,8.61,66.8,8.33,0
11.59,2080,8.61,58.57,8.32,0
11.58,2080,8.61,64.94,8.32,0
11.57,2080,8.61,64.45,8.32,0
11.54,2079,8.61,62.33,8.33,0
11.54,2079,8.61,63.53,8.33,0
11.54,2079,8.62,60.24,8.35,0
11.54,2078,8.62,60.98,8.36,0
11.56,2078,8.62,59.75,8.39,0
11.54,2078,8.62,59.65,8.39,0
11.55,2078,8.62,60.15,8.38,0
11.55,2078,8.62,60.04,8.39,0
11.56,2078,8.62,57.65,8.42,0
11.57,2078,8.62,58.76,8.41,0
11.58,2078,8.62,58.37,8.41,0
11.59,2078,8.62,56.5,8.41,0
11.6,2078,8.62,56.11,8.43,0
11.61,2077,8.62,56.06,8.44,0
11.62,2078,8.62,57.88,8.37,0
11.64,2078,8.62,57.03,8.39,0
11.71,2078,8.62,56.72,8.44,0
11.75,2078,8.62,57.79,8.46,0
11.79,2078,8.62,58.87,8.48,0
11.87,2078,8.63,55.78,8.5,0
11.89,2077,8.63,55.23,8.51,0
11.96,2077,8.63,57.76,8.55,0
12.01,2078,8.63,59.97,8.56,0
12.06,2077,8.63,62.33,8.57,0
12.13,2077,8.63,64.13,8.59,0
12.18,2078,8.63,62.56,8.61,0
12.32,2078,8.63,60.77,8.64,0
12.31,2078,8.63,61.77,8.64,0
12.38,2079,8.63,59.49,8.67,0
12.39,2078,8.64,60.18,8.67,0
12.38,2077,8.63,59.16,8.67,0
12.37,2078,8.64,59.2,8.65,0
12.52,2079,8.64,56.27,8.72,0
12.66,2080,8.64,55.77,8.79,0
12.42,2079,8.64,56.94,8.67,0
12.54,2079,8.64,55.87,8.74,0
12.51,2080,8.64,55.28,8.74,0
12.63,2081,8.64,54.19,8.81,0
12.64,2081,8.64,52.65,8.83,0
12.69,2081,8.65,51.72,8.88,0
12.66,2081,8.65,50.73,8.86,0
12.78,2083,8.65,48.23,8.95,0
12.88,2082,8.66,47.51,9.02,0
12.69,2080,8.65,51.6,8.86,0
12.65,2080,8.64,55.68,8.81,0
12.62,2080,8.64,65.34,8.79,0
12.6,2081,8.64,63.92,8.8,0
12.57,2080,8.64,68.12,8.78,0
12.54,2081,8.64,73.24,8.77,0
12.52,2081,8.64,80.68,8.77,1
12.49,2081,8.64,81.45,8.76,0
12.46,2081,8.64,94.53,8.75,1
12.41,2081,8.64,94.97,8.75,1
12.4,2081,8.64,106.24,8.74,1
12.37,2081,8.64,111.66,8.75,1
12.34,2081,8.64,111.67,8.75,1
12.31,2082,8.64,116.2,8.76,1
12.28,2083,8.64,113.79,8.76,1
12.26,2082,8.64,111.09,8.76,1
12.25,2082,8.64,112.05,8.76,1
12.23,2082,8.64,103.66,8.76,1
12.21,2083,8.64,99.11,8.76,1
12.2,2082,8.63,100.99,8.76,1
12.17,2083,8.63,93.93,8.75,1
12.16,2083,8.64,92.01,8.76,1
12.14,2083,8.64,85.95,8.75,1
12.12,2083,8.63,87.55,8.74,1
12.09,2083,8.63,84.44,8.74,1
12.08,2083,8.63,95.72,8.71,1
12.03,2083,8.63,88.12,8.7,1
12.02,2084,8.63,84.5,8.69,1
12.03,2083,8.63,83.25,8.67,0
12.01,2084,8.63,86.48,8.65,1
12,2084,8.63,82.58,8.64,1
11.99,2085,8.63,78.54,8.63,1
11.97,2084,8.63,78.9,8.62,0
11.95,2084,8.63,76.04,8.61,0
11.92,2084,8.63,68.09,8.61,1
11.89,2083,8.62,72.36,8.6,0
11.88,2084,8.62,71.92,8.58,0
11.87,2085,8.62,73.57,8.56,0
11.86,2084,8.62,78.53,8.55,0
11.83,2084,8.62,65.81,8.52,0
11.79,2084,8.62,67.39,8.51,0
11.77,2084,8.62,66.51,8.49,0
11.73,2082,8.61,66.05,8.48,0
11.71,2081,8.61,64.09,8.47,0
11.7,2081,8.61,64.95,8.46,0
11.67,2080,8.61,62.48,8.45,0
11.64,2080,8.61,63.92,8.45,0
11.64,2079,8.61,62.44,8.44,0
11.61,2079,8.62,69.37,8.44,0
11.6,2078,8.61,58.71,8.43,0
11.58,2077,8.62,60.42,8.42,0
11.57,2078,8.61,56.26,8.41,0
11.55,2078,8.62,59.37,8.4,0
11.52,2078,8.62,57.18,8.4,0
11.49,2078,8.62,53.22,8.41,0
11.5,2078,8.62,56,8.4,0
11.49,2079,8.62,51.24,8.42,0
11.47,2078,8.62,51.6,8.44,0
11.47,2078,8.62,50.34,8.46,0
11.48,2079,8.62,51.83,8.45,0
11.5,2079,8.62,51.95,8.44,0
11.51,2079,8.63,53.06,8.47,0
11.54,2080,8.63,51.46,8.47,0
11.54,2079,8.63,51.91,8.46,0
11.6,2080,8.63,50.06,8.5,0
11.63,2080,8.63,49.17,8.51,0
11.69,2079,8.63,49.03,8.53,0
11.71,2081,8.63,50.06,8.57,0
11.69,2081,8.64,47.05,8.58,0
11.61,2081,8.63,48.94,8.45,0
11.75,2081,8.64,46.24,8.71,0
11.68,2082,8.63,46.53,8.6,0
11.64,2083,8.63,47.49,8.53,0
11.75,2083,8.65,43.99,8.81,1
11.78,2082,8.65,41.21,8.86,0
11.77,2082,8.66,44.17,8.91,1
11.8,2084,8.66,42.78,8.98,0
12.05,2092,8.67,42.67,9.05,0
12.36,2084,8.67,40.82,9.09,0
12.71,2084,8.66,39.55,9.01,0
12.74,2082,8.67,36.24,8.99,0
12.57,2083,8.66,39.76,8.89,0
12.51,2092,8.66,40.07,8.89,0
12.68,2088,8.66,40.97,8.99,0
12.63,2091,8.66,39.98,8.94,0
12.53,2087,8.66,39.75,9.05,0
12.44,2088,8.66,40.57,8.82,0
12.62,2089,8.66,39.78,8.91,0
12.63,2085,8.66,36.77,8.87,0
12.94,2085,8.67,36.16,9.05,0
13.09,2089,8.67,38.26,9.12,0
13.09,2088,8.67,52.09,9.11,0
13.27,2089,8.68,36.94,9.3,0
13.03,2087,8.67,40.89,9.07,0
12.84,2088,8.66,41.58,8.89,0
12.75,2089,8.66,53.74,8.81,0
12.75,2088,8.66,50.82,8.84,0
12.71,2089,8.66,54.48,8.83,0
12.7,2089,8.66,68.46,8.81,0
12.67,2089,8.65,59.76,8.82,0
12.64,2088,8.65,63.88,8.8,0
12.61,2090,8.65,61.1,8.78,0
12.59,2089,8.65,63.08,8.77,0
12.59,2089,8.65,67.59,8.76,0
12.55,2090,8.65,66.72,8.73,0
12.52,2089,8.65,66.83,8.73,0
12.51,2089,8.65,72.71,8.72,0
12.48,2089,8.65,70.29,8.72,0
12.46,2090,8.65,72.6,8.71,0
12.43,2089,8.65,66.37,8.71,0
12.41,2089,8.65,73.98,8.72,0
12.39,2089,8.65,76.84,8.71,0
12.34,2089,8.65,73.95,8.71,0
12.31,2090,8.65,74.8,8.72,0
12.29,2089,8.64,75.18,8.72,0
12.27,2088,8.64,76.21,8.72,0
12.26,2089,8.64,84.25,8.71,0
12.23,2089,8.64,76.02,8.71,0
12.22,2089,8.64,76.71,8.72,0
12.17,2088,8.64,72.04,8.72,0
12.15,2088,8.64,67.21,8.71,0
12.12,2088,8.64,70.5,8.71,0
12.1,2088,8.64,70.57,8.7,0
12.08,2088,8.64,69.44,8.7,0
