"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT11"
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-26",,,,,,"0.0","0.0","0.0",,"35.0","13.9","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-27",,,,,,"0.0","0.0","0.0",,"36.1","16.1","30.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-28",,,,,,"0.0","0.0","0.0",,,"12.8","29.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-29",,,,,,"0.0","0.0","0.0",,"30.6","13.9","27.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-30",,,,,,"0.0","0.0","0.0",,,"11.7","28.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-01",,,,,,"0.0","0.0","0.0",,"33.9","10.6","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-02",,,,,,"0.0","0.0","0.0",,"35.6","10.6","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-03",,,,,,"0.0","0.0","0.0",,"35.6","15.6","35.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-04",,,,,,"0.0","0.0","0.0",,"37.2","16.1","36.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-05",,,,,,"0.0","0.0","0.0",,"36.1","16.1","33.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-06",,,,,,"0.0","0.0","0.0",,"38.3","16.1","38.3",,,,,,,
