Time America/Boise UTC-06:00,Temperature C,Sp Cond uS/cm,pH mV,pH,Turbidity NTU,Chlorophyll ug/L,Chlorophyll RFU,ODOSat %,ODO mg/L,BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
7/12/2018 5:00,24.9,2154,-130.9,8.63,66.32,10.2,2.8,79.7,6.55,1.2,1,12,5.7
7/12/2018 5:15,24.88,2154,-130.9,8.63,61.13,10,2.7,79.4,6.54,1.2,1,12,5.7
7/12/2018 5:30,24.86,2154,-131.2,8.63,63.14,8.5,2.3,79.2,6.52,1.2,1,12,5.7
7/12/2018 5:45,24.85,2154,-131.3,8.63,61.81,11.8,3.2,78.9,6.5,1.2,1,12,5.7
7/12/2018 6:00,24.82,2155,-131.6,8.64,59.61,9.6,2.6,78.6,6.48,1.2,1,12,5.7
7/12/2018 6:15,24.83,2154,-131.6,8.64,63.06,13.1,3.6,78.3,6.45,0.9,1,12,5.7
7/12/2018 6:30,24.8,2154,-131.9,8.64,59.99,9.9,2.7,78.1,6.44,1.2,1,12,5.7
7/12/2018 6:45,24.8,2154,-131.8,8.64,61.68,9.8,2.7,78,6.43,1.1,1,12,5.7
7/12/2018 7:00,24.8,2155,-131.8,8.64,60.88,9.9,2.7,78,6.43,1.2,1,13,5.7
7/12/2018 7:15,24.79,2155,-131.8,8.64,63.68,11,3,78.1,6.44,1.2,1,13,5.7
7/12/2018 7:30,24.77,2155,-131.8,8.64,59.29,8.9,2.4,78.3,6.46,1.2,1,13,5.7
7/12/2018 7:45,24.76,2156,-131.4,8.64,58.45,8.6,2.3,78.1,6.44,1.2,1,13,5.7
7/12/2018 8:00,24.74,2156,-130.9,8.63,60.88,8.8,2.4,77.9,6.43,1.2,1,13,5.7
7/12/2018 8:15,24.7,2157,-131.1,8.63,59.69,9.2,2.5,78.9,6.51,1.4,1,13,5.7
7/12/2018 8:30,24.7,2158,-131,8.63,59.51,9.9,2.7,78.6,6.49,1.3,1,13,5.7
7/12/2018 8:45,24.73,2159,-131.8,8.64,55.01,9.3,2.5,79.6,6.57,1.3,1,13,5.7
7/12/2018 9:00,24.74,2159,-132.2,8.65,53.72,13.7,3.8,80.6,6.65,1.9,1,13,5.7
7/12/2018 9:15,24.74,2159,-132.1,8.65,50.95,14.8,4.1,80.6,6.65,1.4,1,13,5.7
7/12/2018 9:30,24.77,2160,-132.5,8.65,55.06,13.4,3.7,81.3,6.71,1.7,1,13,5.7
7/12/2018 9:45,24.78,2159,-132.6,8.66,51.76,15.2,4.1,82,6.76,1.1,1,13,5.7
7/12/2018 10:00,24.79,2159,-132.6,8.66,52.13,10.7,2.9,81.8,6.74,1.1,1,13,5.7
7/12/2018 10:15,24.71,2158,-131.9,8.64,46.69,9.4,2.6,79.4,6.56,1.3,1,13,5.7
7/12/2018 10:30,24.81,2159,-133.1,8.67,47.23,13.5,3.7,82.2,6.78,1.4,1,14,5.7
7/12/2018 10:45,24.86,2159,-133.9,8.68,76.98,12.3,3.4,85.9,7.07,0.9,1,13,5.7
7/12/2018 11:00,24.83,2159,-133.5,8.67,61.5,9.4,2.6,84.8,6.99,1.6,1,14,5.7
7/12/2018 11:15,24.89,2158,-134.4,8.69,48.54,15.4,4.2,88.5,7.28,1.5,1,14,5.7
7/12/2018 11:30,24.91,2158,-134.5,8.69,44.63,12.2,3.3,90.5,7.44,1.2,1,13,5.7
7/12/2018 11:45,24.91,2158,-134.7,8.69,44.23,7.1,1.9,90.8,7.47,1.4,1,14,5.7
7/12/2018 12:00,24.86,2157,-133.3,8.67,45.71,8.7,2.4,88,7.24,1.2,1,14,5.7
7/12/2018 12:15,24.93,2156,-133.7,8.68,58.11,7.4,2,89.3,7.34,1.1,1,13,5.7
7/12/2018 12:30,25.01,2155,-135.5,8.71,46.08,16.2,4.4,93.2,7.65,1.5,1,13,5.7
7/12/2018 12:45,25,2155,-134.3,8.69,45.15,11.1,3,91.6,7.53,1.6,1,13,5.7
7/12/2018 13:00,24.99,2153,-133.4,8.67,46.08,10.7,2.9,88.9,7.31,1.6,1,13,5.7
7/12/2018 13:15,24.99,2154,-132.7,8.66,46.96,8.4,2.3,87,7.15,1.2,1,13,5.7
7/12/2018 13:30,24.96,2153,-132.3,8.65,45.42,10.2,2.8,85,6.99,1.3,1,13,5.7
7/12/2018 13:45,25,2153,-132.8,8.66,48.22,12.3,3.4,85.7,7.04,1.6,1,13,5.7
7/12/2018 14:00,25.04,2151,-132.3,8.65,45.23,8.2,2.3,86.8,7.12,1.2,1,13,5.7
7/12/2018 14:15,25.06,2151,-133.2,8.67,46.9,10.6,2.9,87.3,7.17,1.6,1,13,5.7
7/12/2018 14:30,25.14,2152,-133.8,8.68,46.91,8.5,2.3,89.2,7.31,1.4,1,13,5.7
7/12/2018 14:45,25.47,2152,-135.4,8.7,40.18,9.7,2.7,96.2,7.83,1.8,1,13,5.7
7/12/2018 15:00,25.51,2148,-135.9,8.71,45.88,10.9,3,99.4,8.09,1.8,1,13,5.7
7/12/2018 15:15,25.42,2153,-135.8,8.71,40.86,11.8,3.2,99.8,8.13,2.2,1,13,5.7
7/12/2018 15:30,25.68,2157,-136.9,8.73,39.75,11.2,3.1,104.3,8.46,2,1,13,5.7
7/12/2018 15:45,25.88,2156,-138.2,8.75,39.87,20.4,5.6,109.9,8.88,2.3,1,13,5.7
7/12/2018 16:00,25.59,2156,-136.7,8.73,38.68,18.3,5,108.9,8.85,2.7,1,13,5.7
7/12/2018 16:15,25.94,2155,-139.1,8.77,51.28,19.4,5.3,115.8,9.35,2.4,1,13,5.7
7/12/2018 16:30,25.68,2156,-139.6,8.78,43.21,17.8,4.9,113.7,9.22,2.7,1,13,5.7
7/12/2018 16:45,25.38,2158,-137.1,8.73,44.41,13,3.6,105.4,8.6,2.4,1,13,5.7
7/12/2018 17:00,25.44,2159,-136.6,8.72,64.5,13.6,3.7,105.9,8.62,2.6,1,13,5.7
7/12/2018 17:15,25.39,2161,-135.6,8.71,42.5,10.4,2.8,102.6,8.36,2,1,13,5.7
7/12/2018 17:30,25.47,2158,-136.3,8.72,40.35,14.1,3.9,101.8,8.29,2.3,1,13,5.7
7/12/2018 17:45,25.76,2159,-137,8.73,82.43,12.1,3.3,109.5,8.86,2.6,1,13,5.7
7/12/2018 18:00,25.71,2168,-135.9,8.71,43.71,6.5,1.8,103.6,8.4,2.6,1,13,5.7
7/12/2018 18:15,25.9,2155,-136.2,8.72,42.37,9,2.5,103.1,8.33,1.8,1,13,5.7
7/12/2018 18:30,26.79,2164,-138.9,8.76,42.58,8.8,2.4,114.4,9.1,1.4,1,13,5.7
7/12/2018 18:45,26.04,2162,-136,8.71,36.7,8.2,2.2,102.8,8.28,1.1,1,13,5.7
7/12/2018 19:00,25.76,2160,-134.4,8.68,37.68,8.2,2.2,96.7,7.83,1.2,1,12,5.7
7/12/2018 19:15,25.68,2160,-133.5,8.67,41.66,7.8,2.1,94.4,7.66,1,1,12,5.7
7/12/2018 19:30,25.61,2161,-133.2,8.66,46.38,7.9,2.2,92.7,7.53,1.1,1,13,5.7
7/12/2018 19:45,25.61,2162,-133.4,8.67,54.61,8.8,2.4,92.2,7.49,1,1,13,5.7
7/12/2018 20:00,25.67,2164,-133.3,8.66,64.01,8.7,2.4,91.7,7.44,1,1,12,5.7
7/12/2018 20:15,25.67,2164,-133.1,8.66,59.5,10,2.7,91.2,7.4,0.9,1,12,5.7
7/12/2018 20:30,25.65,2166,-132.6,8.65,60.38,9.3,2.6,90.4,7.33,0.9,1,12,5.6
7/12/2018 20:45,25.69,2168,-132.9,8.66,66.25,10.6,2.9,90.7,7.35,1,1,12,5.7
7/12/2018 21:00,25.69,2167,-132.8,8.66,64.04,10.8,2.9,90.4,7.33,1,1,12,5.7
7/12/2018 21:15,25.62,2166,-132.8,8.66,60.09,10,2.7,89.9,7.3,1,1,12,5.5
7/12/2018 21:30,25.54,2164,-132.5,8.65,56.55,10.2,2.8,89.3,7.27,1,1,12,3.4
7/12/2018 21:45,25.48,2163,-132,8.64,58.79,9.5,2.6,88.9,7.24,1,1,12,5.7
7/12/2018 22:00,25.41,2162,-131.4,8.63,61.5,9.1,2.5,88.2,7.19,0.9,1,12,5.7
7/12/2018 22:15,25.35,2161,-131.4,8.63,60.86,10,2.7,87.9,7.17,1,1,12,5.7
7/12/2018 22:30,25.3,2160,-131.2,8.63,65.29,8.9,2.4,87.4,7.13,1,1,12,5.7
7/12/2018 22:45,25.28,2159,-131.4,8.63,60.88,9.1,2.5,87.1,7.11,1,1,12,5.7
7/12/2018 23:00,25.24,2159,-131.3,8.63,64.19,9.4,2.6,86.7,7.09,1,1,12,5.7
7/12/2018 23:15,25.21,2160,-131.3,8.63,62.06,8.4,2.3,86.4,7.07,1.2,1,12,5.7
7/12/2018 23:30,25.19,2160,-131.2,8.63,61.45,8.8,2.4,85.9,7.03,1.1,1,12,5.6
7/12/2018 23:45,25.15,2160,-131.3,8.63,62.26,8.8,2.4,85.5,7,1,1,12,5.7
7/13/2018 0:00,25.15,2160,-131.5,8.63,68.7,8.6,2.3,85.2,6.98,1.1,1,12,5.7
7/13/2018 0:15,25.12,2160,-131.5,8.64,59.48,9,2.5,85.1,6.97,1.1,1,12,5.7
7/13/2018 0:30,25.11,2161,-131.2,8.63,53.26,7.2,2,84.8,6.95,1.1,1,12,5.7
7/13/2018 0:45,25.09,2161,-131,8.63,62.56,8.5,2.3,84.2,6.9,1.1,1,12,5.6
7/13/2018 1:00,25.06,2161,-131,8.63,59.98,8.8,2.4,83.7,6.87,1.1,1,12,5.7
7/13/2018 1:15,25.04,2162,-131,8.63,58.68,8.7,2.4,83.3,6.84,1,1,12,5.7
7/13/2018 1:30,25.01,2161,-131,8.63,61.51,9.3,2.5,83.3,6.84,1,1,12,5.7
7/13/2018 1:45,25,2161,-131,8.63,66.23,8.5,2.3,82.9,6.81,1,1,12,5.7
7/13/2018 2:00,24.95,2161,-130.8,8.62,58.21,8.4,2.3,82.4,6.77,1.1,1,12,5.4
7/13/2018 2:15,24.9,2161,-130.8,8.62,55.89,8.8,2.4,82.1,6.76,1,1,12,3.6
7/13/2018 2:30,24.89,2161,-130.9,8.63,60.11,8.4,2.3,81.8,6.73,1,1,12,3.6
7/13/2018 2:45,24.86,2160,-131.1,8.63,55.02,7.1,1.9,81.5,6.71,1,1,12,3.6
7/13/2018 3:00,24.82,2161,-131.3,8.63,55.97,8.4,2.3,81.2,6.69,1,1,12,3.6
7/13/2018 3:15,24.78,2161,-131.2,8.63,56.1,8.5,2.3,80.9,6.67,1.1,1,12,3.6
7/13/2018 3:30,24.79,2161,-131.3,8.63,56.78,7.6,2.1,80.8,6.66,1.1,1,12,3.6
7/13/2018 3:45,24.78,2161,-131.2,8.63,58.03,11.4,3.1,80.4,6.63,1,1,12,3.6
7/13/2018 4:00,24.78,2163,-131,8.63,56.73,8.8,2.4,80.1,6.6,1,1,12,3.6
7/13/2018 4:15,24.81,2163,-130.9,8.63,61.84,7.9,2.2,79.5,6.55,0.9,1,12,3.6
7/13/2018 4:30,24.77,2165,-130.9,8.63,57.44,8.1,2.2,78.9,6.5,1,1,12,3.6
7/13/2018 4:45,24.77,2166,-130.8,8.63,57.98,9.7,2.7,78.3,6.45,0.9,1,12,3.6
7/13/2018 5:00,24.74,2168,-130.7,8.62,58.25,8.4,2.3,77.8,6.42,1,1,12,3.6
7/13/2018 5:15,24.73,2169,-130.7,8.62,55.39,10,2.7,77.8,6.42,1.1,1,12,3.6
7/13/2018 5:30,24.75,2169,-130.4,8.62,57.98,10,2.7,77.4,6.39,0.9,1,12,5.7
7/13/2018 5:45,24.72,2169,-130.3,8.62,60.7,13.6,3.7,77.2,6.37,1.1,1,12,5.7
7/13/2018 6:00,24.7,2170,-129.7,8.61,62.43,9.6,2.6,76.8,6.35,1,1,12,5.7
7/13/2018 6:15,24.7,2171,-129.3,8.6,68.02,9.2,2.5,76.5,6.32,1,1,12,5.7
7/13/2018 6:30,24.66,2171,-129.4,8.6,63.39,9.9,2.7,76.2,6.3,1,1,12,5.7
7/13/2018 6:45,24.63,2172,-129.7,8.61,65.39,13,3.5,75.9,6.28,1,1,12,5.7
7/13/2018 7:00,24.64,2173,-129.7,8.61,65.28,8.3,2.3,75.7,6.26,1,1,13,5.7
7/13/2018 7:15,24.63,2174,-129.7,8.61,64.14,8.9,2.4,75.5,6.25,0.9,1,12,5.7
7/13/2018 7:30,24.59,2177,-130,8.61,62.22,7.5,2,75.3,6.23,1,1,12,5.7
7/13/2018 7:45,24.59,2178,-130.1,8.61,68.17,11.7,3.2,75.1,6.22,1.1,1,12,5.7
7/13/2018 8:00,24.59,2181,-130.4,8.62,59.93,9.1,2.5,75.4,6.24,1.2,1,13,5.7
7/13/2018 8:15,24.63,2183,-130.7,8.62,99.9,9.2,2.5,75.8,6.27,1.2,1,13,5.7
7/13/2018 8:30,24.67,2183,-130.7,8.62,59.75,7.3,2,75.8,6.26,1.1,1,13,5.7
7/13/2018 8:45,24.72,2185,-131,8.63,57.69,11.2,3.1,76.3,6.3,1.3,1,13,5.7
7/13/2018 9:00,24.76,2185,-131.3,8.63,56.65,16.4,4.5,77.2,6.37,1.3,1,13,5.7
7/13/2018 9:15,24.79,2185,-131.4,8.64,54.02,16.8,4.6,77.9,6.42,1.3,1,13,5.7
7/13/2018 9:30,24.83,2184,-131.6,8.64,55.5,26.1,7.1,78.8,6.49,1.5,1,13,5.7
7/13/2018 9:45,24.86,2183,-131.6,8.64,52.19,14.2,3.9,79.8,6.57,1.6,1,13,5.7
7/13/2018 10:00,24.89,2183,-132.3,8.65,54.49,22.3,6.1,81,6.67,1.7,1,13,5.7
7/13/2018 10:15,24.94,2182,-133.1,8.66,52.73,18.4,5,82.5,6.78,1.6,1,13,5.7
7/13/2018 10:30,25.01,2181,-135,8.7,46.85,31,8.5,89.6,7.35,2.5,1,13,5.7
7/13/2018 10:45,25,2181,-134.3,8.69,45.48,18.2,5,88.8,7.3,1.7,1,13,5.7
7/13/2018 11:00,25.01,2179,-134.6,8.69,49.02,16.6,4.5,90.9,7.47,1.4,1,13,5.7
7/13/2018 11:15,25.03,2177,-134.3,8.69,46.43,20.6,5.6,90.9,7.46,1.6,1,13,5.7
7/13/2018 11:30,25.03,2178,-133.8,8.68,46.45,9.2,2.5,89.4,7.33,1.4,1,13,5.7
7/13/2018 11:45,25.02,2179,-133.1,8.66,44.3,9.9,2.7,87.2,7.16,1.4,1,13,5.6
7/13/2018 12:00,25.03,2179,-132.8,8.66,46.22,8,2.2,87.5,7.18,1.3,1,14,5.6
7/13/2018 12:15,25,2179,-132.2,8.65,46.05,11.1,3,85.1,6.99,1.1,1,13,5.6
7/13/2018 12:30,25.01,2179,-131.9,8.64,44.86,13.2,3.6,83.9,6.89,1.3,1,13,5.6
7/13/2018 12:45,25.05,2178,-132.8,8.66,44.88,14.9,4.1,86.6,7.11,1.7,1,13,5.6
7/13/2018 13:00,25.05,2177,-132.2,8.65,45.74,13.6,3.7,84.9,6.97,1.2,1,13,5.6
7/13/2018 13:15,25.1,2177,-133.3,8.67,44.22,25.4,6.9,87.6,7.18,1.7,1,13,5.6
7/13/2018 13:30,25.16,2175,-134.5,8.69,43.17,19.4,5.3,93.1,7.62,1.9,1,13,5.6
7/13/2018 13:45,25.28,2171,-139.1,8.77,43.47,37.9,10.4,110.5,9.02,2.2,1,13,5.6
7/13/2018 14:00,25.18,2171,-138,8.75,50.25,25.2,6.9,106.7,8.73,2.4,1,13,5.6
7/13/2018 14:15,25.39,2169,-146.5,8.9,65.03,73,20,126,10.27,4.1,1,13,5.6
7/13/2018 14:30,25.43,2164,-147.3,8.92,44.5,41.8,11.4,135.7,11.06,3.7,1,13,5.6
7/13/2018 14:45,25.49,2162,-145.4,8.88,43.65,45.2,12.4,144.4,11.76,3.1,1,13,5.6
7/13/2018 15:00,25.64,2162,-148.2,8.93,43.37,56.1,15.3,153.4,12.45,3.6,1,13,5.6
7/13/2018 15:15,25.82,2163,-148.5,8.93,43.12,59.5,16.3,158.4,12.82,3.5,1,13,3.9
7/13/2018 15:30,25.79,2162,-148.4,8.93,48.35,51.4,14.1,158.8,12.85,3.2,1,13,3.9
7/13/2018 15:45,25.72,2159,-148.2,8.93,43.87,44.8,12.2,154.8,12.55,3,1,13,3.9
7/13/2018 16:00,25.73,2161,-146.7,8.9,65.06,36.5,10,152.3,12.34,3,1,13,3.9
7/13/2018 16:15,25.69,2162,-144.6,8.86,38.76,27.2,7.4,147.2,11.94,2.8,1,13,3.9
7/13/2018 16:30,25.57,2163,-142.9,8.84,39.28,20.7,5.7,139.1,11.3,3.1,1,13,3.9
7/13/2018 16:45,25.49,2163,-140.9,8.8,38.27,16.3,4.5,130.8,10.65,3.1,1,13,3.9
7/13/2018 17:00,25.41,2164,-140.1,8.79,83.13,17.5,4.8,123.5,10.07,3.8,1,13,3.9
7/13/2018 17:15,25.49,2161,-140.8,8.8,41.69,11.9,3.2,125.2,10.19,3.6,1,13,3.9
7/13/2018 17:30,25.54,2159,-140.6,8.79,36.23,12.3,3.4,126.7,10.3,3.7,1,13,3.9
7/13/2018 17:45,25.44,2159,-140.5,8.79,50,12.7,3.5,122.2,9.96,3.4,1,13,3.9
7/13/2018 18:00,25.31,2162,-138.6,8.76,53.04,11,3,114.6,9.36,3.8,1,13,3.9
7/13/2018 18:15,25.33,2160,-138.9,8.77,52.25,11.4,3.1,115.5,9.43,3.1,1,13,3.9
7/13/2018 18:30,25.4,2159,-140.5,8.79,42.99,13.4,3.7,118.8,9.69,3.8,1,13,3.9
7/13/2018 18:45,25.46,2158,-140.3,8.79,58.25,9.4,2.6,122.6,9.98,3.9,1,13,3.9
7/13/2018 19:00,25.38,2160,-139.8,8.78,60.19,10.8,3,119.3,9.73,3.5,1,13,3.9
7/13/2018 19:15,25.47,2161,-140.8,8.8,52.96,13.2,3.6,123.1,10.02,3.9,1,13,3.9
7/13/2018 19:30,25.39,2162,-138.1,8.75,37.34,10.1,2.8,114.6,9.34,3.5,1,13,3.9
7/13/2018 19:45,27.12,2154,-141.9,8.81,35.55,10.6,2.9,138.3,10.93,1.8,1,13,3.9
7/13/2018 20:00,27.42,2152,-141,8.79,28.47,11.2,3.1,140,11.01,2,1,13,3.9
7/13/2018 20:15,27.14,2149,-139.3,8.76,28.5,9.5,2.6,137.6,10.87,1.7,1,13,5.6
7/13/2018 20:30,26.85,2151,-137.5,8.73,32.34,8.8,2.4,129.9,10.32,1.5,1,12,5.6
7/13/2018 20:45,26.31,2152,-135.9,8.71,38.7,8.7,2.4,122.3,9.8,1.4,1,12,0
7/13/2018 21:00,26.49,2152,-136.7,8.72,31.72,8.6,2.4,120.7,9.65,1.4,1,12,5.7
7/13/2018 21:15,26.59,2150,-137.3,8.73,28.36,6.6,1.8,122.7,9.79,1.5,1,12,5.7
7/13/2018 21:30,26.42,2150,-136.3,8.71,26.89,10.1,2.8,119.3,9.55,1.6,1,12,5.7
7/13/2018 21:45,26.29,2152,-135.7,8.7,29.95,8.3,2.3,116.6,9.36,1.3,1,12,5.7
7/13/2018 22:00,26.18,2154,-135.1,8.69,33.02,8.1,2.2,114.1,9.18,1.4,1,12,5.7
7/13/2018 22:15,26.1,2155,-134.7,8.69,30.6,7.5,2.1,112.6,9.07,1.2,1,12,5.7
7/13/2018 22:30,26.02,2156,-134.5,8.68,29.22,7.9,2.2,111.4,8.98,1.3,1,12,5.7
7/13/2018 22:45,25.93,2159,-133.8,8.67,32.04,9.3,2.6,110.5,8.92,1.2,1,12,3.1
7/13/2018 23:00,25.9,2163,-133.4,8.66,29.25,8.2,2.2,110.8,8.95,1.2,1,12,4.2
7/13/2018 23:15,25.89,2167,-133.2,8.66,32.21,7.6,2.1,109.9,8.89,1.3,1,12,0
7/13/2018 23:30,25.93,2170,-133.1,8.66,38.44,8.4,2.3,109.3,8.83,1.2,1,12,0
7/13/2018 23:45,25.92,2172,-133,8.66,28.83,8.9,2.4,109.1,8.81,1.3,1,12,0
7/14/2018 0:00,25.92,2173,-132.8,8.65,28.66,8.7,2.4,108.4,8.75,1.2,1,12,0
7/14/2018 0:15,25.92,2174,-132.7,8.65,31.48,8.6,2.4,108.4,8.76,1.1,1,12,0
7/14/2018 0:30,25.94,2174,-132.9,8.66,31.31,6.4,1.8,108.8,8.78,1.1,1,12,0.4
7/14/2018 0:45,25.9,2175,-132.5,8.65,29.89,8.7,2.4,107.8,8.71,1,1,12,0.1
7/14/2018 1:00,25.85,2176,-132.4,8.65,29.48,11.4,3.1,106.6,8.62,1,1,12,0
7/14/2018 1:15,25.82,2177,-132.4,8.65,29.21,8.9,2.4,105.2,8.51,1,1,12,0
7/14/2018 1:30,25.8,2178,-132.2,8.64,30.66,9.2,2.5,103.7,8.39,1.1,1,12,0
7/14/2018 1:45,25.75,2180,-132,8.64,30.21,9.8,2.7,101.4,8.21,1.1,1,12,0.2
7/14/2018 2:00,25.69,2181,-131.9,8.64,31.51,10.7,2.9,99,8.03,1,1,12,5.7
7/14/2018 2:15,25.64,2183,-131.8,8.64,32.75,8.8,2.4,96.8,7.86,1.1,1,12,0
7/14/2018 2:30,25.63,2183,-131.7,8.64,31.91,9,2.5,95.2,7.73,1.1,1,12,0.3
7/14/2018 2:45,25.64,2182,-131.8,8.64,29.24,9,2.5,94.8,7.7,1.2,1,12,0.7
7/14/2018 3:00,25.59,2182,-131.7,8.64,29.23,10.4,2.8,93.9,7.63,1.1,1,12,1
7/14/2018 3:15,25.56,2182,-131.7,8.64,30.92,10.4,2.8,93.3,7.58,1,1,12,1
7/14/2018 3:30,25.49,2183,-131.7,8.64,30.56,9.1,2.5,92.3,7.51,1.2,1,12,1.1
7/14/2018 3:45,25.47,2183,-131.5,8.63,30.94,9.4,2.6,92.1,7.5,1.1,1,12,1.1
7/14/2018 4:00,25.44,2182,-131.3,8.63,29.17,10.9,3,91.9,7.49,1.1,1,12,1.2
7/14/2018 4:15,25.39,2181,-131.1,8.63,31.58,10,2.7,91.3,7.45,1,1,12,1.3
7/14/2018 4:30,25.35,2180,-130.7,8.62,33.3,7.7,2.1,90,7.35,0.9,1,12,1.3
7/14/2018 4:45,25.3,2178,-130.6,8.62,33.85,9,2.5,89.5,7.31,1.2,1,12,1.3
7/14/2018 5:00,25.26,2178,-130.4,8.61,36.05,9.4,2.6,88.7,7.25,1.1,1,12,1.4
7/14/2018 5:15,25.23,2177,-130.2,8.61,37.55,16.6,4.5,88.2,7.21,0.9,1,12,1.4
7/14/2018 5:30,25.21,2177,-130.3,8.61,34.29,10,2.7,87.7,7.17,1,1,12,1.4
7/14/2018 5:45,25.17,2175,-130.1,8.61,37.28,8,2.2,87.4,7.15,1.1,1,12,1.4
7/14/2018 6:00,25.15,2176,-130,8.61,39.78,8.1,2.2,86.7,7.1,0.9,1,12,1.5
7/14/2018 6:15,25.12,2176,-129.9,8.61,38.31,7.8,2.1,86.2,7.07,1.2,1,12,1.5
7/14/2018 6:30,25.11,2175,-129.9,8.61,39.4,9.2,2.5,85.8,7.03,1,1,12,1.5
7/14/2018 6:45,25.06,2176,-130,8.61,39.44,8.3,2.3,85.5,7.01,0.9,1,12,1.5
7/14/2018 7:00,25.08,2177,-130.3,8.62,47.46,12.1,3.3,85.9,7.04,1.4,1,12,1.5
7/14/2018 7:15,25.03,2175,-130,8.61,41.36,11.1,3,85.3,7,1.1,1,12,1.5
7/14/2018 7:30,25.02,2175,-130.1,8.61,37.3,9.8,2.7,85.4,7.01,1.2,1,12,1.6
7/14/2018 7:45,25.03,2176,-130.4,8.62,31.66,10.7,2.9,85.7,7.03,1.3,1,12,1.6
7/14/2018 8:00,25.02,2177,-130.7,8.62,33.53,5.6,1.5,85.9,7.06,1.3,1,12,1.6
7/14/2018 8:15,25,2176,-130.5,8.62,35.53,9.2,2.5,85.8,7.05,1.5,1,12,1.6
7/14/2018 8:30,24.97,2175,-130.4,8.62,42.18,13,3.6,85.6,7.04,1.2,1,12,1.6
7/14/2018 8:45,24.95,2174,-130.4,8.62,40.8,7.6,2.1,85.5,7.03,1.4,1,12,1.6
7/14/2018 9:00,24.93,2174,-130.6,8.62,34.14,9.5,2.6,85.8,7.05,1.6,1,12,1.6
7/14/2018 9:15,24.95,2175,-130.9,8.63,40.45,9.3,2.6,86.2,7.09,1.5,1,12,1.6
7/14/2018 9:30,24.97,2175,-131.1,8.63,35.44,9.7,2.7,86.9,7.14,1.5,1,12,1.6
7/14/2018 9:45,25,2176,-131.4,8.64,34.34,12.8,3.5,87.6,7.2,1.6,1,12,1.7
7/14/2018 10:00,25.02,2176,-131.7,8.64,32.96,11.3,3.1,88.3,7.25,1.5,1,12,1.7
7/14/2018 10:15,25.03,2177,-132,8.64,34.94,13.4,3.7,88.9,7.3,1.7,1,13,1.7
7/14/2018 10:30,25.04,2176,-132.2,8.65,36.02,19.7,5.4,89.3,7.33,1.7,1,13,1.7
7/14/2018 10:45,25.06,2176,-132.4,8.65,33.37,12.3,3.4,90.1,7.39,1.6,1,13,1.6
7/14/2018 11:00,25.12,2176,-132.9,8.66,48.41,26.6,7.3,91.5,7.5,1.9,1,13,1.7
7/14/2018 11:15,25.1,2176,-132.5,8.65,37.39,20.2,5.5,91,7.46,1.8,1,13,1.7
7/14/2018 11:30,25.09,2177,-132.1,8.65,31.97,13.4,3.7,90.2,7.39,1.3,1,13,1.7
7/14/2018 11:45,25.12,2176,-132.6,8.65,30.24,20.7,5.6,90.7,7.43,1.4,1,13,1.7
7/14/2018 12:00,25.21,2176,-133.2,8.67,49.91,18,4.9,92.6,7.58,1.5,1,13,1.7
7/14/2018 12:15,25.21,2176,-133.2,8.67,31.07,25.1,6.9,93,7.61,1.5,1,13,1.7
7/14/2018 12:30,25.25,2176,-133.2,8.67,32.22,12,3.3,93.6,7.65,1.2,1,13,1.7
7/14/2018 12:45,25.39,2176,-134.3,8.68,27.73,13.6,3.7,97.3,7.93,1.4,1,13,1.7
7/14/2018 13:00,25.33,2175,-133.7,8.67,32.33,9.5,2.6,95.6,7.8,1.4,1,13,1.8
7/14/2018 13:15,25.4,2175,-135.2,8.7,31.44,23.7,6.5,99.7,8.13,1.8,1,13,1.8
7/14/2018 13:30,25.41,2173,-135.1,8.7,32.29,20.4,5.6,99.8,8.13,1.8,1,13,1.7
7/14/2018 13:45,25.28,2171,-132,8.64,36.52,9.1,2.5,98.1,8.01,1.2,1,13,1.7
7/14/2018 14:00,25.53,2169,-136.1,8.71,34.03,17.7,4.8,101.9,8.29,1.8,1,13,1.7
7/14/2018 14:15,25.57,2164,-136.9,8.73,41.6,18.6,5.1,104.9,8.53,2.4,1,13,1.7
7/14/2018 14:30,25.62,2162,-138.7,8.76,69.57,29.9,8.2,113.7,9.24,2.5,1,13,1.7
7/14/2018 14:45,25.83,2155,-139.8,8.78,44.55,18.8,5.1,118.4,9.57,2.5,1,13,1.8
7/14/2018 15:00,25.79,2145,-134.9,8.69,36.51,11.8,3.2,104.7,8.47,1.6,1,13,1.2
7/14/2018 15:15,25.57,2149,-133.3,8.67,37.19,10,2.7,99.5,8.09,1.2,1,13,0
7/14/2018 15:30,25.45,2149,-132.9,8.66,48.12,9.5,2.6,96.3,7.84,1.2,1,13,5.7
7/14/2018 15:45,25.39,2150,-132.8,8.66,51.67,9.6,2.6,94.4,7.7,1.1,1,13,5.7
7/14/2018 16:00,25.37,2150,-132.9,8.66,62.27,11.2,3.1,94.2,7.68,1.2,1,13,5.7
7/14/2018 16:15,25.33,2149,-132.9,8.66,70.89,9.8,2.7,93.8,7.65,1.2,1,13,5.7
7/14/2018 16:30,25.33,2149,-132.8,8.66,68.49,9.6,2.6,93.6,7.64,1.2,1,14,5.7
7/14/2018 16:45,25.4,2149,-132.7,8.65,68.57,10.4,2.9,93.5,7.63,1.2,1,14,0
