STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-28,,,,,,0,0,0,11.1,0,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-29,,,,,,0,0,0,10.6,-2.8,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-30,,,,,,0,0,0,15.6,0,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-31,,,,,,0,0,0,14.4,3.9,10.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-01,,,,,,0,0,0,10.6,1.7,8.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-02,,,,,,0,0,0,12.2,1.1,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-03,,,,,,0,0,0,14.4,4.4,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-04,,,,,,0,0,0,12.8,2.2,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-05,,,,,,0,0,0,13.3,4.4,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-06,,,,,,0,0,0,11.1,-0.6,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-07,,,,,,0,0,0,12.2,-3.3,10.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-08,,,,,,0,0,0,15,-0.6,13.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-09,,,,,,0,0,0,16.7,1.7,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-10,,,,,,0,0,0,12.8,0,1.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-11,,,,,,0,0,0,7.2,-6.7,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-12,,,,,,0,0,0,9.4,2.8,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-13,,,,,,0,0,0,8.3,-1.7,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-14,,,,,,0.3,0,0,11.1,1.7,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-15,,,,,,2.3,5,0,8.3,-1.1,2.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-16,,,,,,0,0,0,7.8,-7.8,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-17,,,,,,0,0,0,13.9,-5,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-18,,,,,,0,0,0,16.1,5.6,5.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-19,,,,,,12.2,152,152,5.6,-3.9,-3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-20,,,,,,1.3,18,127,-1.7,-8.3,-3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-21,,,,,,0,0,51,-0.6,-11.7,-1.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-22,,,,,,0,0,51,2.2,-9.4,0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-23,,,,,,7.6,140,178,0.6,-4.4,-3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-24,,,,,,0,0,102,-1.7,-12.2,-2.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-25,,,,,,0.3,18,127,1.1,-8.3,0,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-26,,,,,,0,0,76,7.2,-5,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-27,,,,,,0,0,25,6.7,-1.7,5,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-02-28,,,,,,0,0,0,6.1,-1.1,3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-01,,,,,,0.5,0,0,6.1,-1.1,5.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-02,,,,,,0,0,0,14.4,0.6,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-03,,,,,,0,0,0,12.2,1.1,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-04,,,,,,15,71,76,11.1,-2.8,0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-05,,,,,,0,0,25,5,-3.9,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-06,,,,,,0,0,0,7.2,-6.7,5,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-07,,,,,,0,0,0,8.9,-5.6,7.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-08,,,,,,0,0,0,15.6,-2.2,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-09,,,,,,0,0,0,17.2,1.7,13.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-10,,,,,,0,0,0,14.4,1.7,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-11,,,,,,0,0,0,17.8,3.3,16.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-12,,,,,,0,0,0,18.9,6.1,16.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-13,,,,,,0,0,0,20.6,3.9,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-14,,,,,,1.3,0,0,19.4,7.8,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-15,,,,,,10.2,0,0,13.3,1.1,5,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-16,,,,,,1.3,3,0,12.2,-0.6,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-17,,,,,,0,0,0,11.1,1.7,2.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-18,,,,,,0,0,0,6.7,0,5.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-19,,,,,,0,0,0,10,0,9.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-20,,,,,,0,0,0,14.4,0.6,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-21,,,,,,0,0,0,17.2,5,16.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-22,,,,,,1.3,0,0,16.1,10.6,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-23,,,,,,6.4,0,0,14.4,4.4,13.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-24,,,,,,0,0,0,16.1,2.8,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-25,,,,,,0,0,0,11.7,2.2,2.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-26,,,,,,5.3,51,51,6.1,-1.1,3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-27,,,,,,0,0,0,11.1,-2.8,9.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-28,,,,,,0,0,0,13.3,3.9,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-29,,,,,,0,0,0,15.6,4.4,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-30,,,,,,0,0,0,18.9,1.7,17.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-03-31,,,,,,0,0,0,22.8,3.9,20,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-01,,,,,,0,0,0,21.7,6.7,20.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-02,,,,,,0,0,0,20.6,7.8,7.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-03,,,,,,0,0,0,11.7,-3.9,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-04,,,,,,0,0,0,13.9,2.2,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-05,,,,,,0,0,0,18.9,2.2,16.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-06,,,,,,2.5,0,0,17.2,8.9,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-07,,,,,,17,0,0,12.8,8.9,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-08,,,,,,3.3,0,0,13.9,6.7,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-09,,,,,,0,0,0,16.7,2.8,15.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-10,,,,,,0,0,0,20,3.3,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-11,,,,,,0,0,0,25,10,21.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-12,,,,,,1.8,0,0,21.7,3.3,4.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-13,,,,,,6.4,89,102,8.9,-1.1,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-14,,,,,,0,0,0,15.6,-1.7,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-15,,,,,,0,0,0,21.1,5,21.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-16,,,,,,0,0,0,25,7.2,21.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-17,,,,,,0,23,25,22.2,0,7.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-18,,,,,,0,0,0,15,-1.1,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-19,,,,,,0,0,0,20,6.7,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-20,,,,,,0,0,0,19.4,6.7,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-21,,,,,,0,0,0,21.7,3.9,20.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-22,,,,,,0,0,0,25,5.6,24.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-23,,,,,,0,0,0,24.4,11.1,19.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-24,,,,,,0,0,0,20,4.4,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-25,,,,,,0,0,0,23.9,5.6,22.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-26,,,,,,0,0,0,26.1,7.2,25,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-27,,,,,,0,0,0,28.9,8.3,28.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-28,,,,,,0,0,0,30,8.3,26.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-29,,,,,,0,0,0,26.1,9.4,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-04-30,,,,,,17,0,0,18.9,2.2,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-01,,,,,,0,0,0,18.9,2.2,15,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-02,,,,,,6.6,0,0,15,7.2,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-03,,,,,,5.6,0,0,20.6,5.6,19.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-04,,,,,,0,0,0,23.9,5.6,23.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-05,,,,,,0,0,0,27.2,8.3,25.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-06,,,,,,0,0,0,30,12.2,28.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-07,,,,,,0,0,0,30.6,11.7,27.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-08,,,,,,0,0,0,28.9,13.9,27.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-09,,,,,,0,0,0,30.6,14.4,29.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-10,,,,,,0,0,0,30.6,13.9,23.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-11,,,,,,10.2,0,0,25,9.4,9.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-12,,,,,,7.9,0,0,12.2,6.7,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-13,,,,,,0,0,0,20,3.3,18.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-14,,,,,,1.3,0,0,21.1,6.7,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-15,,,,,,1,0,0,25,7.8,23.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-16,,,,,,0,0,0,28.3,9.4,27.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-17,,,,,,0,0,0,27.8,11.1,23.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-18,,,,,,0,0,0,27.8,11.1,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-19,,4.6,,12.2,29.4,0,0,0,25,8.9,23.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-20,,7.1,,14.4,28.9,0.5,0,0,25,11.1,23.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-21,,4.8,,12.8,28.9,0,0,0,28.3,10.6,25,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-22,,5.3,,14.4,26.1,1,0,0,25,11.1,20.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-23,,3.8,,12.2,27.8,0,0,0,25.6,8.9,24.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-24,,3.3,,15,32.2,0,0,0,30,11.7,29.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-25,,7.6,,15.6,33.3,0,0,0,31.7,12.2,30.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-26,,7.4,,15.6,33.3,0,0,0,31.1,12.2,26.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-27,,3.3,,15.6,28.9,0,0,0,26.1,13.3,16.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-28,,4.1,,12.8,25.6,0,0,0,21.7,9.4,17.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-29,,5.1,,12.8,30,0,0,0,25.6,9.4,25,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-30,,5.8,,6.7,31.1,0,0,0,30,11.1,26.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-05-31,,4.6,,,,0,0,0,31.7,13.3,28.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-01,,10.2,,14.4,30,0,0,0,28.3,12.8,21.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-02,,5.8,,11.7,31.7,0,0,0,28.3,7.8,27.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-03,,,,,,,,,32.2,10.6,,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-04,2,15.5,0,14.4,35,,0,0,35.6,10.6,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-05,,8.6,,16.7,33.9,0,0,0,35.6,15.6,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-06,,8.6,,17.8,35,0,0,0,34.4,15,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-07,,9.4,,16.7,33.9,0,0,0,33.9,14.4,31.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-08,,7.6,,16.1,33.9,0,0,0,33.3,14.4,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-09,,8.4,,16.1,33.3,0,0,0,35.6,13.3,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-10,,11.4,,15.6,32.2,0,0,0,34.4,14.4,22.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-11,,9.7,,12.8,32.2,0,0,0,30,8.9,28.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-12,,6.9,,15,33.9,0,0,0,30.6,11.7,29.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-13,,9.7,,16.7,35.6,0,0,0,37.2,13.3,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-14,,8.4,,17.8,33.9,0,0,0,36.7,17.8,35.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-15,,10.4,,17.2,33.3,0,0,0,35.6,15.6,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-16,,7.9,,17.8,34.4,0,0,0,33.9,18.9,30.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-17,,9.4,,20,33.9,0.3,0,0,32.2,20.6,27.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-18,,6.6,,16.7,32.8,0,0,0,28.9,15,27.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-19,,6.4,,16.7,32.8,0,0,0,27.8,13.9,26.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-20,,7.4,,16.1,33.9,0,0,0,30.6,12.8,29.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-21,,6.6,,17.2,35.6,0,0,0,35.6,14.4,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-22,,11.4,,17.8,35,0,0,0,33.9,16.1,28.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-23,,,,,,,,,32.8,13.9,,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-24,,,,,,,,,31.1,12.8,,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-25,3,22.9,0,15,35.6,,0,0,33.9,13.3,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-26,,7.4,,17.8,36.1,0,0,0,37.8,16.1,37.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-27,,9.7,,18.9,36.7,0,0,0,38.9,16.1,37.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-28,,11.9,,17.2,36.1,0,0,0,37.8,17.8,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-29,,7.6,,17.2,32.8,0,0,0,33.9,17.8,27.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-06-30,,8.1,,17.2,32.8,0,0,0,27.8,15,26.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-01,,7.1,,15.6,34.4,0,0,0,31.7,11.7,30.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-02,,8.6,,15,35,0,0,0,36.7,14.4,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-03,,9.1,,18.9,35.6,0,0,0,36.1,16.7,31.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-04,,8.9,,17.8,36.1,0,0,0,36.1,15,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-05,,9.1,,18.9,35.6,0,0,0,37.8,17.2,36.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-06,,9.7,,19.4,37.8,0,0,0,40,19.4,37.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-07,,7.6,,21.7,37.2,0,0,0,38.9,21.1,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-08,,11.4,,21.1,37.8,0,0,0,39.4,20.6,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-09,,4.8,,21.1,37.8,0.8,0,0,38.3,20,36.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-10,,9.4,,21.7,36.7,0,0,0,38.3,21.1,37.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-11,,8.9,,21.7,36.7,0,0,0,38.3,21.1,31.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-12,,9.1,,21.7,37.2,0,0,0,36.1,21.1,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-13,,9.9,,,,0,0,0,37.2,18.9,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-14,,6.6,,22.8,35,0,0,0,34.4,17.8,28.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-15,,7.6,,20,36.1,0,0,0,36.7,17.8,36.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-16,,7.4,,20.6,37.2,0,0,0,37.2,20.6,36.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-17,,8.9,,21.1,36.1,2.8,0,0,36.7,20,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-18,,10.4,,20.6,37.2,0,0,0,37.2,19.4,36.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-19,,8.6,,21.1,36.7,0,0,0,38.3,20,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-20,,6.1,,21.1,34.4,0,0,0,36.1,21.1,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-21,,8.1,,21.7,37.2,0,0,0,38.9,21.1,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-22,,7.1,,21.7,35.6,7.1,0,0,35,20,31.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-23,,8.6,,21.1,36.7,0,0,0,36.1,19.4,35.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-24,,7.4,,20.6,36.7,0,0,0,38.3,18.9,37.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-25,,9.1,,22.2,35.6,0,0,0,37.8,21.7,36.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-26,,8.9,,21.1,35.6,0,0,0,37.2,20,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-27,,7.6,,33.9,35,0,0,0,38.3,19.4,36.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-28,,7.6,,21.1,35,0,0,0,37.2,20.6,36.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-29,,7.4,,20,33.9,0,0,0,36.7,17.8,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-30,,8.1,,17.8,34.4,0,0,0,36.7,16.1,36.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-07-31,,7.1,,17.8,34.4,0,0,0,37.8,16.1,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-01,,7.6,,21.7,33.3,0,0,0,36.1,22.2,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-02,,4.8,,21.7,32.2,0,0,0,35,21.7,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-03,,6.1,,20.6,33.3,0,0,0,34.4,20,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-04,,6.4,,20,35,0,0,0,36.1,17.8,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-05,,6.1,,20,33.9,0.3,0,0,33.3,18.9,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-06,,7.1,,17.2,32.8,0,0,0,33.9,14.4,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-07,,7.1,,17.8,33.9,0,0,0,35,14.4,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-08,,7.4,,17.8,34.4,0,0,0,36.7,15,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-09,,4.6,,17.2,34.4,0,0,0,37.8,16.1,37.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-10,,8.4,,18.9,33.9,0,0,0,37.2,18.9,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-11,,8.1,,21.1,33.3,0,0,0,37.2,18.3,36.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-08-12,,7.6,,19.4,35.6,0,0,0,37.8,20,34.4,,
