Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
6/30/2018 2:15,21.22,1989,-101.7,8.65,71.93,9.5,2.4,78.5,6.93,0.8,1,11.89,6.38
6/30/2018 2:30,21.16,1989,-101.8,8.65,74.09,8.2,2,78.4,6.93,0.8,1,11.89,6.39
6/30/2018 2:45,21.16,1989,-101.6,8.65,78.73,10.5,2.6,78,6.9,0.8,1,11.84,6.38
6/30/2018 3:00,21.08,1989,-101.7,8.65,69.91,10.9,2.7,78.1,6.91,0.8,1,11.85,6.39
6/30/2018 3:15,21.06,1990,-101.7,8.65,79.31,9.7,2.4,77.9,6.89,0.8,1,11.86,6.38
6/30/2018 3:30,21.01,1990,-101.7,8.65,74.12,8.5,2.1,77.8,6.9,0.8,1,11.86,6.38
6/30/2018 3:45,20.99,1990,-101.6,8.65,79.89,8.7,2.1,77.5,6.87,0.8,1,11.82,6.38
6/30/2018 4:00,20.96,1990,-101.6,8.65,83.23,10.8,2.7,77.4,6.87,0.9,1,11.81,6.38
6/30/2018 4:15,20.93,1989,-101.5,8.65,78.37,10.2,2.5,77.3,6.86,0.8,1,11.81,6.38
6/30/2018 4:30,20.92,1987,-101.7,8.65,77.94,10.8,2.7,77.2,6.85,0.9,1,11.83,6.38
6/30/2018 4:45,20.9,1986,-101.6,8.65,80.37,10.2,2.5,77,6.84,0.9,1,11.83,6.38
6/30/2018 5:00,20.86,1986,-101.6,8.65,75.77,9.2,2.3,76.9,6.83,0.9,1,11.8,6.38
6/30/2018 5:15,20.88,1985,-101.4,8.65,76.79,9.9,2.5,76.6,6.81,0.8,1,11.77,6.38
6/30/2018 5:30,20.86,1985,-101.2,8.64,73.78,15.2,3.8,76.4,6.79,0.8,1,11.8,6.39
6/30/2018 5:45,20.85,1985,-101.2,8.64,73.5,9.5,2.4,76.3,6.78,0.7,1,11.81,6.38
6/30/2018 6:00,20.84,1985,-101.1,8.64,61.62,7.2,1.8,76.2,6.78,0.8,1,11.77,6.39
6/30/2018 6:15,20.79,1985,-101,8.64,68.14,7.3,1.8,76.1,6.77,0.8,1,11.78,6.39
6/30/2018 6:30,20.76,1985,-101,8.64,68.5,8.1,2,76,6.77,0.8,1,11.73,6.38
6/30/2018 6:45,20.72,1985,-101,8.64,68.07,9.4,2.3,75.9,6.76,0.8,1,11.79,6.39
6/30/2018 7:00,20.68,1985,-101,8.64,67.66,8.9,2.2,76,6.78,0.9,1,11.81,6.38
6/30/2018 7:15,20.69,1984,-100.9,8.64,67.86,10.7,2.7,76.1,6.78,0.8,1,12.21,6.38
6/30/2018 7:30,20.69,1984,-101.3,8.65,65.24,8.8,2.2,76.3,6.81,0.9,1,11.85,6.38
6/30/2018 7:45,20.67,1984,-101.2,8.64,63.46,8.1,2,76.4,6.82,0.9,1,11.83,6.38
6/30/2018 8:00,20.65,1984,-101.1,8.64,73.56,7.5,1.9,76.4,6.82,0.8,1,11.96,6.38
6/30/2018 8:15,20.64,1984,-101.1,8.64,80.36,6.5,1.6,76.4,6.82,0.8,1,12.52,6.38
6/30/2018 8:30,20.62,1984,-101.3,8.65,85.95,8.4,2.1,76.7,6.85,0.9,1,12.52,6.39
6/30/2018 8:45,20.62,1984,-101.3,8.65,92.31,7.2,1.8,76.9,6.87,0.9,1,12.59,6.38
6/30/2018 9:00,20.62,1984,-101.4,8.65,99.17,7.3,1.8,77.1,6.88,0.9,1,12.57,6.38
6/30/2018 9:15,20.63,1984,-101.4,8.65,97.39,6.3,1.6,77.3,6.9,0.9,1,12.53,6.38
6/30/2018 9:30,20.64,1984,-101.5,8.65,101.34,6.4,1.6,77.5,6.92,0.9,1,12.54,6.38
6/30/2018 9:45,20.67,1984,-101.3,8.65,105.62,7.5,1.8,77.1,6.87,0.8,1,12.55,6.39
6/30/2018 10:00,20.7,1984,-101.3,8.65,102.04,6.5,1.6,77.3,6.89,0.7,1,12.56,6.38
6/30/2018 10:15,20.72,1985,-101.3,8.65,101.15,6.8,1.7,77.5,6.91,0.7,1,12.59,6.39
6/30/2018 10:30,20.74,1986,-101.2,8.64,104.51,6.5,1.6,77.5,6.9,0.7,1,12.62,6.38
6/30/2018 10:45,20.78,1985,-101.4,8.65,98.05,6.7,1.7,77.9,6.93,0.7,1,12.6,6.39
6/30/2018 11:00,20.81,1985,-101.3,8.65,96.57,6.8,1.7,77.9,6.93,0.8,1,12.66,6.38
6/30/2018 11:15,20.85,1986,-101.3,8.65,92.72,6.7,1.7,78.1,6.94,0.7,1,12.58,6.39
6/30/2018 11:30,20.89,1986,-101.4,8.65,87,6.7,1.7,78.3,6.96,0.7,1,12.63,6.39
6/30/2018 11:45,20.94,1987,-101.4,8.65,85.59,6.7,1.7,78.5,6.97,0.7,1,12.62,6.39
6/30/2018 12:00,20.98,1987,-101.4,8.65,82.32,6.7,1.7,78.8,6.99,0.7,1,12.58,6.38
6/30/2018 12:15,21.03,1987,-101.4,8.65,83.67,6.5,1.6,79,7,0.6,1,12.62,6.39
6/30/2018 12:30,21.08,1988,-101.2,8.64,79.31,7.4,1.8,79.2,7.01,0.7,1,12.62,6.39
6/30/2018 12:45,21.14,1989,-101.1,8.64,76.18,9.1,2.3,79.6,7.03,0.7,1,12.67,6.38
6/30/2018 13:00,21.2,1989,-101.3,8.64,78.57,7.9,2,80.1,7.07,0.7,1,12.69,6.38
6/30/2018 13:15,21.2,1989,-101.2,8.64,74.64,8,2,80.3,7.09,0.7,1,12.71,6.39
6/30/2018 13:30,21.27,1989,-101.3,8.64,71.82,8.2,2,80.8,7.13,0.7,1,12.72,6.38
6/30/2018 13:45,21.31,1989,-101.3,8.64,71.46,8.3,2.1,81,7.13,0.7,1,12.73,6.38
6/30/2018 14:00,21.36,1990,-101.3,8.64,69.93,8.2,2,81.2,7.14,0.7,1,12.75,6.39
6/30/2018 14:15,21.38,1990,-101.2,8.64,70.13,8.8,2.2,81.4,7.16,0.7,1,12.8,6.38
6/30/2018 14:30,21.4,1990,-101.3,8.64,67.23,8.6,2.1,81.8,7.2,0.8,1,12.83,6.38
6/30/2018 14:45,21.43,1991,-101.6,8.65,69.47,9.1,2.3,82.4,7.24,0.7,1,12.85,6.38
6/30/2018 15:00,21.42,1992,-101.8,8.65,69.35,9.1,2.2,82.9,7.29,0.9,1,12.79,6.39
6/30/2018 15:15,21.42,1994,-101.9,8.65,70.89,9,2.2,83.1,7.3,0.8,1,12.73,6.38
6/30/2018 15:30,21.46,1995,-102.1,8.66,70.57,8.4,2.1,83.4,7.33,0.8,1,12.87,6.38
6/30/2018 15:45,21.46,1996,-102.1,8.66,73.36,6.9,1.7,83.3,7.32,0.8,1,13.27,6.38
6/30/2018 16:00,21.47,1997,-102.1,8.66,79.42,8.5,2.1,83.4,7.33,0.8,1,12.94,6.38
6/30/2018 16:15,21.48,1997,-102.1,8.66,75.7,8.6,2.1,83.6,7.34,0.8,1,13.41,6.38
6/30/2018 16:30,21.49,1997,-102.2,8.66,84,8.2,2,83.7,7.34,0.9,1,13.36,6.38
6/30/2018 16:45,21.49,1998,-102.1,8.66,86.24,7.3,1.8,83.4,7.32,0.8,1,13.38,6.38
6/30/2018 17:00,21.51,1998,-102.2,8.66,88.69,8.3,2.1,83.6,7.34,0.8,1,13.37,6.39
6/30/2018 17:15,21.51,1998,-102.3,8.66,89.43,8.1,2,83.8,7.36,0.9,1,13.27,6.38
6/30/2018 17:30,21.52,1998,-102.3,8.66,96.33,8.3,2.1,83.7,7.35,0.8,1,13.29,6.38
6/30/2018 17:45,21.51,1997,-102.1,8.66,98.69,8.3,2,83.8,7.35,0.9,1,13.2,6.38
6/30/2018 18:00,21.5,1998,-102.2,8.66,100.6,8.9,2.2,83.9,7.36,0.9,1,12.8,6.38
6/30/2018 18:15,21.49,1997,-102.1,8.66,104.34,8.8,2.2,84,7.38,1,1,12.84,6.39
6/30/2018 18:30,21.49,1996,-102.3,8.66,105.93,10.6,2.6,84.2,7.39,1,1,12.82,6.38
6/30/2018 18:45,21.46,1996,-102.4,8.66,106.57,9.2,2.3,84.3,7.41,1,1,12.94,6.38
6/30/2018 19:00,21.45,1995,-102.4,8.66,109.3,9.6,2.4,84.3,7.4,1,1,12.94,6.39
6/30/2018 19:15,21.45,1995,-102.4,8.66,110.47,16.6,4.1,84.2,7.4,1,1,12.98,6.38
6/30/2018 19:30,21.44,1993,-102.4,8.66,106.18,9.7,2.4,84.1,7.39,0.9,1,12.96,6.38
6/30/2018 19:45,21.41,1992,-102.4,8.66,103.81,9.8,2.4,84.1,7.39,1,1,12.85,6.38
6/30/2018 20:00,21.4,1991,-102.3,8.66,101.52,8.5,2.1,83.8,7.37,1,1,12.47,6.39
6/30/2018 20:15,21.39,1991,-102.4,8.66,101.4,9.6,2.4,83.8,7.37,0.9,1,12.99,6.38
6/30/2018 20:30,21.38,1991,-102.3,8.66,97.45,10.4,2.6,83.7,7.37,0.9,1,12.29,6.39
6/30/2018 20:45,21.33,1991,-102.3,8.66,94.2,9,2.2,83.6,7.36,1,1,12.12,6.38
6/30/2018 21:00,21.32,1991,-102.4,8.66,94.54,9.3,2.3,83.3,7.33,1,1,12.12,6.38
6/30/2018 21:15,21.28,1991,-102.3,8.66,95.27,7.6,1.9,83.2,7.33,1,1,12.01,6.38
6/30/2018 21:30,21.28,1990,-102.5,8.66,95.13,8.2,2,82.9,7.31,0.9,1,12.02,6.38
6/30/2018 21:45,21.25,1990,-102.4,8.66,86.82,8.2,2,82.9,7.31,1,1,11.96,6.39
6/30/2018 22:00,21.22,1990,-102.5,8.66,92.7,13.5,3.4,82.7,7.3,1,1,11.97,6.38
6/30/2018 22:15,21.22,1990,-102.5,8.66,90.21,10,2.5,82.4,7.27,0.9,1,11.96,6.38
6/30/2018 22:30,21.18,1989,-102.4,8.66,86.6,7.7,1.9,82,7.25,0.9,1,11.98,6.38
6/30/2018 22:45,21.14,1989,-102.4,8.66,82.11,9.4,2.3,81.7,7.22,0.9,1,12,6.38
6/30/2018 23:00,21.14,1989,-102.3,8.66,82.81,7.7,1.9,81.5,7.21,0.9,1,11.96,6.39
6/30/2018 23:15,21.09,1989,-102.3,8.66,80.64,13.6,3.4,81.4,7.2,0.9,1,11.97,6.38
6/30/2018 23:30,21.09,1989,-102.3,8.66,77.38,9.9,2.5,81,7.17,0.9,1,11.96,6.38
6/30/2018 23:45,21.09,1989,-102.2,8.66,83.6,7.3,1.8,80.9,7.16,0.9,1,11.93,6.38
7/1/2018 0:00,21.05,1989,-102.3,8.66,75.18,10.4,2.6,80.7,7.15,0.9,1,11.93,6.38
7/1/2018 0:15,21.03,1990,-102.2,8.66,70.99,15.3,3.8,80.5,7.13,0.8,1,11.93,6.38
7/1/2018 0:30,21.02,1989,-102.2,8.66,67.6,10.5,2.6,80.3,7.12,0.9,1,11.91,6.38
7/1/2018 0:45,20.99,1989,-102.1,8.66,67.66,7.9,2,80,7.09,0.8,1,11.9,6.39
7/1/2018 1:00,20.94,1989,-102.1,8.66,64.19,9.4,2.3,79.7,7.07,0.8,1,11.91,6.38
7/1/2018 1:15,20.95,1989,-102,8.66,64.04,10.2,2.5,79.3,7.03,0.9,1,11.92,6.38
7/1/2018 1:30,20.92,1989,-101.9,8.66,62.7,7.8,1.9,79.1,7.02,0.8,1,11.93,6.39
7/1/2018 1:45,20.91,1988,-102,8.66,61.66,9.9,2.5,78.9,7,0.8,1,11.92,6.38
7/1/2018 2:00,20.88,1988,-101.9,8.66,62.56,12.9,3.2,78.8,7,0.8,1,11.91,6.38
7/1/2018 2:15,20.83,1989,-102,8.66,56.49,9.7,2.4,78.6,6.99,0.9,1,11.88,6.38
7/1/2018 2:30,20.83,1989,-101.8,8.65,58.12,13.4,3.3,78.4,6.98,0.8,1,11.87,6.38
7/1/2018 2:45,20.83,1990,-101.8,8.65,58.58,9.8,2.4,78.3,6.96,0.7,1,11.87,6.38
7/1/2018 3:00,20.8,1988,-101.7,8.65,58.28,9.8,2.4,78.2,6.96,0.8,1,11.85,6.39
7/1/2018 3:15,20.79,1989,-101.7,8.65,58.38,8.8,2.2,77.8,6.93,0.7,1,11.88,6.39
7/1/2018 3:30,20.78,1989,-101.6,8.65,57.33,9,2.2,77.4,6.89,0.7,1,11.87,6.39
7/1/2018 3:45,20.76,1988,-101.7,8.65,56.97,8.9,2.2,77.4,6.89,0.8,1,11.86,6.38
7/1/2018 4:00,20.75,1988,-101.6,8.65,56.24,9.5,2.4,77.2,6.87,0.7,1,11.85,6.38
7/1/2018 4:15,20.75,1988,-101.7,8.65,57.16,7.4,1.8,77,6.86,0.7,1,11.81,6.38
7/1/2018 4:30,20.7,1987,-101.6,8.65,53.72,8,2,76.8,6.85,0.7,1,11.86,6.38
7/1/2018 4:45,20.68,1988,-101.6,8.65,54.85,7.7,1.9,76.6,6.83,0.6,1,11.85,6.38
7/1/2018 5:00,20.65,1987,-101.5,8.65,47.95,8.4,2.1,76.4,6.81,0.7,1,11.83,6.39
7/1/2018 5:15,20.63,1986,-101.5,8.65,52.71,8.4,2.1,76.3,6.81,0.7,1,11.8,6.39
7/1/2018 5:30,20.6,1986,-101.4,8.65,52.17,8.2,2,76,6.79,0.7,1,11.82,6.38
7/1/2018 5:45,20.56,1987,-101.3,8.65,52.22,9.3,2.3,76,6.79,0.7,1,11.83,6.38
7/1/2018 6:00,20.54,1987,-101.3,8.65,54.43,7.5,1.8,75.9,6.79,0.7,1,11.81,6.38
7/1/2018 6:15,20.49,1987,-101.3,8.65,52.64,7.9,2,75.7,6.78,0.6,1,11.8,6.39
7/1/2018 6:30,20.46,1989,-101.2,8.65,70.97,13,3.2,75.7,6.78,0.6,1,11.8,6.38
7/1/2018 6:45,20.42,1989,-101.2,8.65,54.27,6.5,1.6,75.6,6.78,0.7,1,12.12,6.38
7/1/2018 7:00,20.4,1989,-101.2,8.65,54.03,8.1,2,75.7,6.79,0.7,1,12.32,6.38
7/1/2018 7:15,20.38,1990,-101,8.64,56.96,8.3,2.1,75.6,6.78,0.7,1,12.43,6.38
7/1/2018 7:30,20.34,1991,-101.4,8.65,53.21,6.3,1.6,76.1,6.84,0.7,1,12.54,6.38
7/1/2018 7:45,20.32,1991,-101.3,8.65,54.25,14.3,3.6,76.4,6.86,0.9,1,12.58,6.38
7/1/2018 8:00,20.33,1991,-101.2,8.65,54.22,8,2,76.1,6.83,0.7,1,12.58,6.39
7/1/2018 8:15,20.32,1991,-101.4,8.65,51.1,9.1,2.3,77,6.91,0.7,1,12.6,6.38
7/1/2018 8:30,20.33,1992,-101.8,8.66,47.97,9,2.2,77.6,6.97,0.9,1,12.67,6.38
7/1/2018 8:45,20.35,1991,-101.5,8.65,50.95,8.6,2.1,77.5,6.95,0.8,1,12.66,6.38
7/1/2018 9:00,20.34,1990,-101.6,8.65,51.48,9.7,2.4,77.1,6.92,0.7,1,12.74,6.38
7/1/2018 9:15,20.36,1991,-101.9,8.66,49.43,10.8,2.7,78,7,0.8,1,12.75,6.38
7/1/2018 9:30,20.39,1991,-102.1,8.66,48.78,10.2,2.5,78.7,7.06,0.8,1,12.81,6.38
7/1/2018 9:45,20.44,1991,-102.2,8.66,50.59,12.8,3.2,79,7.08,0.8,1,12.77,6.38
7/1/2018 10:00,20.45,1992,-102.2,8.66,46.54,9.8,2.4,79.4,7.12,0.9,1,12.85,6.39
7/1/2018 10:15,20.45,1991,-102.2,8.66,50.1,9,2.2,79.4,7.11,0.9,1,12.84,6.38
7/1/2018 10:30,20.45,1992,-102.3,8.67,47.85,7.8,1.9,79.7,7.14,0.8,1,12.93,6.39
7/1/2018 10:45,20.45,1992,-102.3,8.67,46.51,7.4,1.8,79.9,7.15,0.8,1,12.86,6.38
7/1/2018 11:00,20.48,1994,-102.6,8.67,39.84,11.9,3,80.7,7.23,0.7,1,12.9,6.38
7/1/2018 11:15,20.47,1993,-102.8,8.67,44.57,7.8,1.9,81.6,7.31,0.9,1,12.99,6.38
7/1/2018 11:30,20.49,1993,-103.3,8.68,41.23,16.3,4.1,83.4,7.46,0.8,1,12.99,6.38
7/1/2018 11:45,20.52,1994,-104,8.7,41.7,12.2,3,85.9,7.69,1.1,1,13.08,6.39
7/1/2018 12:00,20.53,1992,-104.6,8.71,38.17,16.5,4.1,87.3,7.81,1,1,12.94,6.38
7/1/2018 12:15,20.5,1994,-104.1,8.7,43.32,10.5,2.6,86.6,7.75,0.9,1,13,6.38
7/1/2018 12:30,20.48,1995,-103.9,8.69,39.52,7.7,1.9,85.8,7.68,0.8,1,13.09,6.39
7/1/2018 12:45,20.52,1994,-104.3,8.7,39.62,7.5,1.9,87.4,7.82,0.8,1,12.86,6.38
7/1/2018 13:00,20.67,1992,-106.4,8.74,42.85,22.4,5.6,94.9,8.47,1.2,1,13.35,6.38
7/1/2018 13:15,20.58,1993,-105.4,8.72,39.54,9.3,2.3,90.8,8.12,1.1,1,13.3,6.38
7/1/2018 13:30,20.6,1993,-106,8.73,34.25,15.6,3.9,92.3,8.24,1.2,1,12.98,6.38
7/1/2018 13:45,20.64,1993,-107.1,8.75,38.61,11.7,2.9,94.8,8.46,1.1,1,12.69,6.38
7/1/2018 14:00,20.66,1994,-107.1,8.75,49,9.2,2.3,97.3,8.68,1.2,1,12.71,6.39
7/1/2018 14:15,20.67,1993,-107.3,8.75,36.95,11.1,2.8,97,8.65,1.4,1,12.7,6.38
7/1/2018 14:30,20.9,1991,-112.3,8.84,38.06,13.3,3.3,117.5,10.43,2.2,1,12.73,6.38
7/1/2018 14:45,20.79,1993,-110.5,8.81,41.23,9.6,2.4,107.4,9.56,2.2,1,12.69,6.38
7/1/2018 15:00,20.79,1991,-110.2,8.8,40.1,9.6,2.4,107.2,9.54,2,1,12.94,6.38
7/1/2018 15:15,20.95,1993,-110.9,8.82,36.08,8.3,2.1,111.8,9.92,2,1,12.94,6.38
7/1/2018 15:30,20.9,1990,-109.8,8.8,43.96,13.6,3.4,105.9,9.4,1.7,1,12.88,6.39
7/1/2018 15:45,21.27,1994,-110.6,8.81,36.83,8.8,2.2,110.7,9.76,1.7,1,12.92,6.38
7/1/2018 16:00,21.78,1987,-109.7,8.79,33.67,8.4,2.1,107.7,9.4,1.3,1,12.94,6.38
7/1/2018 16:15,20.76,1990,-107.9,8.76,37.29,5.6,1.4,101.5,9.03,1.5,1,12.71,6.38
7/1/2018 16:30,21.01,1994,-108.9,8.78,40.78,7.5,1.9,104.5,9.26,1.4,1,12.81,6.38
7/1/2018 16:45,21.83,1982,-111.9,8.83,36.39,11.6,2.9,117.9,10.28,1.3,1,12.72,6.38
7/1/2018 17:00,21.28,1990,-110.9,8.81,35.67,6.9,1.7,114.5,10.09,1.4,1,12.87,6.39
7/1/2018 17:15,21.04,1992,-109.6,8.79,38.1,8.3,2.1,109.3,9.68,1.7,1,12.89,6.38
7/1/2018 17:30,21.01,1994,-111.8,8.83,45.32,6,1.5,116.8,10.35,1.8,1,12.75,6.38
7/1/2018 17:45,21.03,1993,-109.7,8.79,34.78,8.6,2.1,108.1,9.58,1.4,1,12.89,6.38
7/1/2018 18:00,21.31,1988,-112.4,8.84,42.16,10.4,2.6,119.6,10.53,1.7,1,12.78,6.39
7/1/2018 18:15,21.45,1990,-113.1,8.85,51.6,12.3,3.1,122.6,10.77,1.7,1,12.72,6.38
7/1/2018 18:30,22.07,2007,-114.2,8.87,36.7,22.7,5.7,136.9,11.89,1.9,1,12.88,6.38
7/1/2018 18:45,21.68,1994,-113.4,8.86,78.4,19.1,4.8,128.2,11.22,2,1,12.69,6.38
7/1/2018 19:00,21,1995,-109.4,8.79,35.46,8.5,2.1,108.1,9.58,1.4,1,12.87,6.38
7/1/2018 19:15,22.53,2001,-114.3,8.87,32.15,21.7,5.4,134.2,11.55,1.7,1,12.88,6.38
7/1/2018 19:30,22.74,2005,-113.4,8.85,31.4,25.5,6.4,133.1,11.41,1.4,1,12.86,6.38
7/1/2018 19:45,22.54,1995,-113.4,8.85,33.86,24.9,6.2,129.2,11.12,1.9,1,12.88,6.38
7/1/2018 20:00,22.4,1994,-112.5,8.84,31.83,17,4.2,126.6,10.93,1.4,1,12.83,6.39
7/1/2018 20:15,21.78,1990,-110.8,8.81,33.79,25.2,6.3,115.7,10.1,1.6,1,12.4,6.38
7/1/2018 20:30,22.13,1985,-111.4,8.82,28.78,21.1,5.2,120.4,10.44,1.5,1,12.47,6.38
7/1/2018 20:45,22.48,1994,-111.4,8.82,28.12,17,4.2,122,10.51,1.2,1,12.23,6.39
7/1/2018 21:00,22.47,2005,-110.8,8.8,27.58,29.2,7.3,122,10.52,1,1,12.12,6.38
7/1/2018 21:15,22.53,1994,-112,8.83,29.46,14.1,3.5,123,10.58,1,1,12.12,6.38
7/1/2018 21:30,22.31,1996,-110,8.79,28.16,18.9,4.7,116.6,10.07,1,1,12.12,6.38
7/1/2018 21:45,22.97,2003,-112.4,8.83,27.66,13.2,3.3,127.5,10.88,0.9,1,11.96,6.38
7/1/2018 22:00,22.83,1996,-111.5,8.82,26.3,21.2,5.3,122.6,10.49,0.9,1,12.12,6.39
7/1/2018 22:15,22.77,1998,-111,8.81,23.01,8.6,2.1,119.5,10.24,0.7,1,12.12,6.38
7/1/2018 22:30,23.02,2002,-111.6,8.81,24.48,7.2,1.8,120.8,10.3,0.7,1,12.11,6.39
7/1/2018 22:45,22.8,1997,-110.7,8.8,25.67,6.7,1.6,116.6,9.98,0.6,1,12.03,6.38
7/1/2018 23:00,22.7,1996,-110.4,8.8,26.8,6.7,1.7,114.7,9.84,0.8,1,11.99,6.38
7/1/2018 23:15,22.61,1996,-110.2,8.79,23.58,8,2,112.9,9.7,0.7,1,12.01,6.38
7/1/2018 23:30,22.49,1995,-109.7,8.79,24.7,7.4,1.8,111.1,9.57,0.8,1,11.99,6.38
7/1/2018 23:45,22.53,1998,-110.2,8.79,26.78,7.5,1.8,112.8,9.71,0.8,1,11.99,6.38
7/2/2018 0:00,22.49,1997,-110.3,8.8,24.22,5.2,1.3,113.3,9.76,0.9,1,11.99,6.39
7/2/2018 0:15,22.37,1996,-110.2,8.79,23.02,14.8,3.7,113.1,9.76,0.8,1,11.92,6.39
7/2/2018 0:30,22.3,1995,-109.8,8.79,25.95,5,1.2,112,9.68,0.9,1,11.97,6.38
7/2/2018 0:45,22.21,1995,-109.7,8.79,36.37,6.9,1.7,111,9.61,0.8,1,11.96,6.39
7/2/2018 1:00,22.15,1993,-109.2,8.78,23.32,9,2.2,109.3,9.48,0.8,1,11.93,6.38
7/2/2018 1:15,22.09,1993,-109.3,8.78,24.73,7.9,2,109.3,9.49,0.7,1,11.93,6.38
7/2/2018 1:30,22.06,1992,-109.1,8.78,25.39,7.3,1.8,109.2,9.49,0.9,1,11.94,6.39
7/2/2018 1:45,22.02,1992,-108.8,8.77,24.66,4.9,1.2,108.7,9.44,0.8,1,11.93,6.38
7/2/2018 2:00,22,1992,-108.7,8.77,23.82,4.5,1.1,108.6,9.44,0.9,1,11.89,6.38
7/2/2018 2:15,21.94,1992,-108.6,8.77,26.48,11.9,3,108.2,9.42,0.9,1,11.93,6.38
7/2/2018 2:30,21.9,1990,-108.4,8.77,25.19,7.2,1.8,107.7,9.38,0.9,1,11.92,6.39
7/2/2018 2:45,21.87,1990,-108.2,8.76,25.88,10,2.5,107,9.32,0.7,1,11.89,6.38
7/2/2018 3:00,21.82,1990,-107.7,8.75,24.63,8.7,2.2,105.8,9.23,0.8,1,11.89,6.38
7/2/2018 3:15,21.75,1989,-107.5,8.75,22.91,4.9,1.2,104.8,9.16,1,1,11.89,6.38
7/2/2018 3:30,21.7,1988,-107.2,8.75,24.93,8.4,2.1,103.9,9.09,0.9,1,11.86,6.38
7/2/2018 3:45,21.64,1988,-107.1,8.74,22.58,7.4,1.8,102.9,9.01,1,1,11.89,6.38
7/2/2018 4:00,21.58,1989,-106.8,8.74,25.42,7,1.7,101.4,8.89,0.8,1,11.87,6.39
7/2/2018 4:15,21.54,1988,-106.6,8.74,25.35,10.4,2.6,100.2,8.79,0.8,1,11.83,6.39
7/2/2018 4:30,21.49,1988,-106.3,8.73,24.54,12.8,3.2,99.6,8.74,0.8,1,11.83,6.38
7/2/2018 4:45,21.44,1987,-106.3,8.73,23.19,10,2.5,98.8,8.69,0.9,1,11.85,6.39
7/2/2018 5:00,21.43,1988,-106.1,8.73,32.59,7.9,1.9,98.3,8.64,0.8,1,11.86,6.39
7/2/2018 5:15,21.4,1987,-105.9,8.72,24.91,13.4,3.3,97.4,8.57,0.8,1,11.8,6.38
7/2/2018 5:30,21.38,1988,-105.8,8.72,25.17,12.8,3.2,96.8,8.51,0.7,1,11.79,6.38
7/2/2018 5:45,21.36,1987,-105.8,8.72,23.97,5.4,1.3,96.5,8.49,0.8,1,11.81,6.38
7/2/2018 6:00,21.29,1987,-105.3,8.71,26.59,10,2.5,94.8,8.36,0.8,1,11.8,6.38
7/2/2018 6:15,21.23,1986,-105,8.71,27.9,10.7,2.7,93.6,8.26,0.9,1,11.75,6.38
7/2/2018 6:30,21.18,1985,-104.8,8.7,33.99,14.1,3.5,92.4,8.16,0.9,1,11.8,6.38
7/2/2018 6:45,21.14,1984,-104.9,8.71,28.96,8.6,2.1,91.7,8.1,0.9,1,12.12,6.38
7/2/2018 7:00,21.14,1984,-104.7,8.71,30.24,10.5,2.6,91,8.04,0.9,1,12.27,6.39
7/2/2018 7:15,21.13,1983,-105.2,8.71,30.42,8.1,2,91.4,8.08,0.9,1,12.47,6.39
7/2/2018 7:30,21.14,1984,-105.2,8.71,30.26,10.2,2.5,91.2,8.06,0.8,1,12.54,6.38
7/2/2018 7:45,21.14,1984,-105.3,8.72,30.58,8.9,2.2,91.9,8.12,0.8,1,12.56,6.38
7/2/2018 8:00,21.14,1985,-105.8,8.72,32.3,9.5,2.4,92.5,8.18,1,1,12.63,6.38
7/2/2018 8:15,21.15,1984,-105.5,8.72,29.55,14.2,3.5,92.2,8.15,0.8,1,12.62,6.38
7/2/2018 8:30,21.15,1984,-105.8,8.72,31.94,13.2,3.3,92.8,8.2,0.9,1,12.62,6.38
7/2/2018 8:45,21.19,1983,-106,8.73,30.12,9.3,2.3,93.7,8.28,1.1,1,12.64,6.39
7/2/2018 9:00,21.21,1983,-106.3,8.73,28.53,11.1,2.8,94.3,8.32,1.1,1,12.69,6.38
7/2/2018 9:15,21.28,1982,-106.9,8.74,27.86,10.5,2.6,96.5,8.51,1.2,1,12.74,6.38
7/2/2018 9:30,21.31,1982,-106.9,8.74,28.18,8,2,96.1,8.47,1,1,12.76,6.38
7/2/2018 9:45,21.39,1983,-106.9,8.74,32.79,9.5,2.3,96.9,8.53,1,1,12.79,6.38
7/2/2018 10:00,21.34,1983,-106.8,8.74,28.17,10.3,2.6,96.8,8.52,1,1,12.85,6.38
7/2/2018 10:15,21.38,1983,-107.3,8.75,25.06,13,3.2,97.8,8.61,1.2,1,12.84,6.38
7/2/2018 10:30,21.38,1984,-107.4,8.75,28.81,18.4,4.6,98.8,8.69,1.1,1,12.88,6.38
7/2/2018 10:45,21.34,1985,-107.4,8.75,28.85,16.2,4,99.2,8.73,1.2,1,12.97,6.38
7/2/2018 11:00,21.51,1985,-108,8.76,23.33,16.6,4.1,101.5,8.91,1.1,1,12.92,6.39
7/2/2018 11:15,21.29,1988,-106.1,8.73,35.07,17.9,4.5,96.4,8.49,0.8,1,12.93,6.38
7/2/2018 11:30,21.35,1988,-106.7,8.74,29.17,20.4,5.1,99,8.72,1.1,1,13.07,6.39
7/2/2018 11:45,21.34,1987,-108,8.76,33.21,22,5.5,103.2,9.08,1.3,1,12.87,6.38
