Time America/Boise UTC-06:00,Temperature C,Sp Cond uS/cm,pH mV,pH,Turbidity NTU,Chlorophyll ug/L,Chlorophyll RFU,ODOSat %,ODO mg/L,BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V,FDOM RFU
8/14/2018 9:15,24.07,1961,-202.3,9.21,85.8,24.5,6.6,88.6,7.4,5.3,1,13,5.3,1.6
8/14/2018 9:30,24.07,1975,-201.6,9.2,63.4,31.1,8.4,85.7,7.16,4.9,1,13,5.3,1.1
8/14/2018 9:45,24.1,1955,-202.2,9.21,225.61,30,8,88,7.36,7,1,12,5.3,-0.8
8/14/2018 10:00,24.11,1958,-202.1,9.21,742.9,28.5,7.6,87.7,7.33,4.5,1,12,5.3,1.7
8/14/2018 10:15,24.11,1957,-202,9.2,152.87,30.8,8.3,86.5,7.22,5.1,1,13,5.3,-0.7
8/14/2018 10:30,24.13,1950,-203,9.22,366.15,30.1,8.1,87.4,7.3,4.6,1,13,5.3,-0.7
8/14/2018 10:45,24.17,1951,-204,9.24,64.78,19.2,5.2,92.9,7.76,4.7,1,13,5.3,-0.8
8/14/2018 11:00,24.05,1957,-200.5,9.18,228.46,19.9,5.3,80.9,6.76,4.2,1,13,5.3,-0.6
8/14/2018 11:15,24.05,1956,-200.5,9.18,282.55,17.8,4.8,81,6.77,7.1,1,13,5.3,0.9
8/14/2018 11:30,24.06,1944,-201,9.19,186.07,26.1,7,82,6.86,4.7,1,13,5.3,-0.8
8/14/2018 11:45,24.08,1959,-201.1,9.19,398.47,18.5,5,81.8,6.84,4,1,13,5.3,-0.8
8/14/2018 12:00,24.09,1954,-200.9,9.18,346.36,12.5,3.3,82.2,6.87,3.8,1,13,5.3,-0.4
8/14/2018 12:15,24.1,1949,-201,9.19,143.8,9.6,2.6,81.9,6.84,3.3,1,13,5.3,4.3
8/14/2018 12:30,24.1,1956,-200.7,9.18,192.18,11.2,3,80.9,6.76,3.5,1,13,5.3,-0.8
8/14/2018 12:45,24.13,1953,-201.7,9.2,304.6,14.3,3.8,83.5,6.98,5.4,1,13,5.3,-0.1
8/14/2018 13:00,24.14,1941,-201.8,9.2,269.87,14.3,3.8,84.7,7.07,4.8,1,13,5.3,-0.7
8/14/2018 13:15,24.16,1936,-202.8,9.22,277.07,13.5,3.6,88.8,7.41,3.1,1,13,5.3,0.6
8/14/2018 13:30,24.14,1940,-202.2,9.21,267.71,16.3,4.4,86.2,7.2,5.7,1,12,5.3,-0.8
8/14/2018 13:45,24.16,1940,-202.6,9.21,269.4,11.1,3,84.4,7.05,5.1,1,13,5.3,-0.8
8/14/2018 14:00,24.09,1940,-201,9.19,232.33,10.1,2.7,81.7,6.83,3.1,1,13,5.3,-0.7
8/14/2018 14:15,24.09,1943,-200.4,9.17,571.37,12.1,3.2,79.4,6.63,5.5,1,13,5.3,0.7
8/14/2018 14:30,24.08,1938,-200.3,9.17,146.52,11.7,3.1,78.3,6.55,5.9,1,12,5.3,-0.8
8/14/2018 14:45,24.07,1941,-199.8,9.16,443.47,12.8,3.4,76.3,6.38,3.7,1,12,5.3,0.1
8/14/2018 15:00,24.05,1943,-199.9,9.16,187.17,11.2,3,77.2,6.46,4.8,1,13,5.3,-0.8
8/14/2018 15:15,24.03,1940,-198.7,9.14,556.39,9.8,2.6,71.3,5.96,2.8,1,12,5.3,-0.7
8/14/2018 15:30,24.01,1945,-198.4,9.14,219.67,9.1,2.4,71,5.94,3.1,1,12,5.3,-0.7
8/14/2018 15:45,24.77,1962,-209.3,9.34,327.96,31.4,8.4,106.4,8.78,3,1,13,5.3,-0.5
8/14/2018 16:00,24.41,1946,-204,9.24,675.81,14.6,3.9,89.6,7.44,2.7,1,13,5.3,0.1
8/14/2018 16:15,24.21,1928,-204.9,9.26,836.13,11.1,3,81.4,6.79,2.4,1,13,5.3,-0.1
8/14/2018 16:30,24.85,1944,-210,9.35,281.62,23.6,6.3,106,8.74,2.9,1,13,5.3,-0.5
8/14/2018 16:45,25.19,1943,-213,9.4,305.58,24.8,6.6,125.3,10.26,3.3,1,13,5.3,3.7
8/14/2018 17:00,25.23,1939,-213.4,9.41,156.24,29.3,7.9,128.6,10.53,3.2,1,13,5.3,-0.7
8/14/2018 17:15,24.71,1942,-207.7,9.31,106.49,20.6,5.5,102.9,8.5,2.9,1,13,5.3,-0.7
8/14/2018 17:30,25.18,1954,-212.6,9.39,214.96,19,5.1,122.7,10.05,3.2,1,12,5.3,-0.7
8/14/2018 17:45,25.05,1959,-210.5,9.36,216.93,18.3,4.9,112.9,9.27,3.2,1,13,5.3,-0.5
8/14/2018 18:00,25,1947,-210.2,9.35,57.67,20.6,5.5,110.5,9.08,3.3,1,12,5.3,-0.8
8/14/2018 18:15,24.81,1945,-208.8,9.33,499.81,12.3,3.3,100.1,8.25,2.9,1,12,5.3,3.7
8/14/2018 18:30,24.58,1946,-206.6,9.29,396.26,15.7,4.2,88.1,7.3,2.6,1,12,5.3,-0.5
8/14/2018 18:45,24.72,1947,-210.1,9.35,629.2,18.4,4.9,106.3,8.78,3,1,13,5.3,0.3
8/14/2018 19:00,25.02,1941,-212,9.39,263.36,29.7,8,114.2,9.38,3.4,1,12,5.3,-0.8
8/14/2018 19:15,25.39,1968,-215,9.44,527.69,32.1,8.6,132.3,10.79,2.4,1,12,5.3,-0.5
8/14/2018 19:30,24.93,1941,-212.8,9.4,147.21,30,8.1,119.5,9.84,3.2,1,12,5.3,-0.6
8/14/2018 19:45,24.79,1937,-208.2,9.31,508.11,27.4,7.4,97.6,8.06,3.3,1,12,5.3,-0.3
8/14/2018 20:00,25.05,1989,-212.3,9.39,286.48,32.8,8.8,113.9,9.35,3.5,1,12,5.3,-0.6
8/14/2018 20:15,24.91,1933,-214.7,9.44,424.55,43.7,11.7,128.7,10.6,3.9,1,12,5.3,-0.6
8/14/2018 20:30,24.68,1962,-210.6,9.36,535.48,42.7,11.5,116.9,9.66,3.4,1,12,5.3,-0.6
8/14/2018 20:45,24.42,1960,-206.7,9.29,241.33,38.8,10.4,88.4,7.34,3.1,1,12,5.3,-0.6
8/14/2018 21:00,24.66,1967,-212,9.39,1133.65,36.5,9.8,111.5,9.22,3.3,1,12,5.3,-0.4
8/14/2018 21:15,24.6,1960,-212.5,9.4,185.58,29.9,8,116.7,9.66,3.3,1,12,5.3,-0.6
8/14/2018 21:30,24.25,1968,-208,9.32,80.8,28.5,7.7,96.4,8.03,2.7,1,12,5.3,-0.7
8/14/2018 21:45,24.19,1959,-207.6,9.31,87.17,24.5,6.6,95.1,7.93,2.8,1,12,5.3,-0.8
8/14/2018 22:00,24.12,1951,-207,9.3,113.34,22.6,6.1,92.6,7.73,2.8,1,12,5.3,-0.8
8/14/2018 22:15,24.09,1955,-206.8,9.29,375.77,23.3,6.2,91.4,7.64,2.9,1,12,5.3,-0.1
8/14/2018 22:30,24.08,1973,-207,9.3,72.74,28.5,7.6,92,7.69,2.9,1,12,5.3,-0.7
8/14/2018 22:45,24.09,1965,-206.6,9.29,312.46,27.6,7.4,91,7.6,2.8,1,12,5.3,3.3
8/14/2018 23:00,24.08,1983,-206.5,9.29,90.39,28.9,7.8,90.7,7.58,2.9,1,12,5.3,-0.7
8/14/2018 23:15,24.15,1979,-206.2,9.28,83.65,28.6,7.7,91.5,7.64,2.8,1,12,5.3,-0.6
8/14/2018 23:30,24.31,1978,-206.6,9.29,209.27,29.3,7.9,94.3,7.85,2.9,1,12,5.3,-0.6
8/14/2018 23:45,24.41,1986,-207.1,9.3,317.57,26,7,96.9,8.05,3,1,12,5.3,-0.6
8/15/2018 0:00,24.38,1963,-206.1,9.28,218.62,23.9,6.4,94.3,7.84,3.2,1,12,5.3,-0.6
8/15/2018 0:15,24.4,1945,-205.8,9.27,351.72,33.4,9,93.7,7.79,3.2,1,12,5.3,-0.6
8/15/2018 0:30,24.38,1946,-205.5,9.27,177.27,25,6.7,92.6,7.69,3.2,1,12,5.3,-0.6
8/15/2018 0:45,24.36,1946,-205.3,9.26,298.55,25.5,6.8,92.2,7.66,3.2,1,12,5.3,-0.7
8/15/2018 1:00,24.34,1962,-205.4,9.27,268.82,25.4,6.8,91.5,7.61,3.3,1,12,5.3,-0.7
8/15/2018 1:15,24.31,1952,-205.3,9.27,505.16,31.6,8.5,90.5,7.53,3.2,1,12,5.3,-0.6
8/15/2018 1:30,24.26,1970,-205.2,9.26,635.09,26.2,7,89.9,7.49,3.2,1,12,5.3,-0.6
8/15/2018 1:45,24.2,1940,-204.9,9.26,109.28,23.2,6.2,88.3,7.36,3,1,12,5.3,-0.6
8/15/2018 2:00,24.11,1929,-204.7,9.26,127.19,28.5,7.7,86.9,7.26,2.9,1,12,5.3,-0.4
8/15/2018 2:15,24.05,1947,-204.8,9.26,429.35,22.7,6.1,86.5,7.24,2.9,1,12,5.3,2
8/15/2018 2:30,24.02,1937,-204.7,9.26,105.64,29.8,8,86,7.19,2.8,1,12,5.3,-0.8
8/15/2018 2:45,24.02,1930,-204.5,9.25,105.22,23.7,6.4,85.1,7.12,2.9,1,12,5.3,3.8
8/15/2018 3:00,24.01,1940,-204.4,9.25,578.53,30.7,8.2,84.9,7.11,3,1,12,5.3,-0.7
8/15/2018 3:15,24,1961,-204.2,9.25,355.12,28.2,7.6,84.4,7.07,2.9,1,12,5.3,-0.7
8/15/2018 3:30,23.98,1924,-203.8,9.24,96.58,26.1,7,83.5,6.99,2.9,1,12,5.3,-0.4
8/15/2018 3:45,23.99,1959,-203.6,9.23,391.75,29.4,7.9,83,6.95,3,1,12,5.3,-0.7
8/15/2018 4:00,24.01,1944,-203.5,9.23,120.61,28.4,7.6,82.7,6.93,3.1,1,12,5.3,-0.3
8/15/2018 4:15,23.99,1934,-203.2,9.23,88.39,38.3,10.3,82.5,6.91,3.1,1,12,5.3,-0.4
8/15/2018 4:30,23.99,1943,-203,9.22,288.55,26.1,7,81.9,6.86,3.1,1,12,5.3,-0.6
8/15/2018 4:45,23.94,1940,-202.8,9.22,110.83,24.6,6.6,81.3,6.82,3.1,1,12,5.3,-0.7
8/15/2018 5:00,23.91,1929,-202.7,9.22,90.41,20.5,5.5,80.8,6.77,3.1,1,12,5.3,-0.4
8/15/2018 5:15,23.92,1959,-202.4,9.21,322.7,21.6,5.8,80.3,6.73,3.1,1,12,5.3,-0.8
8/15/2018 5:30,23.86,1943,-202.4,9.21,99.79,24.7,6.6,79.6,6.68,3.2,1,12,5.3,-0.2
8/15/2018 5:45,23.86,1939,-202.4,9.21,306.45,26.8,7.2,79.5,6.67,3.2,1,12,5.3,-0.5
8/15/2018 6:00,23.86,1932,-202.6,9.22,893.54,33,8.9,79.5,6.67,3.2,1,12,5.3,0.4
8/15/2018 6:15,23.82,1926,-202.7,9.22,1027.57,34.7,9.3,79.6,6.69,3.1,1,12,5.3,0
8/15/2018 6:30,23.83,1949,-202.6,9.22,367.57,30.2,8.1,79.4,6.67,3.1,1,12,5.3,-0.7
8/15/2018 6:45,23.83,1927,-202.6,9.22,91.9,21.5,5.8,79.4,6.67,3.1,1,12,5.3,-0.2
8/15/2018 7:00,23.82,1946,-202.6,9.22,220.73,27.6,7.4,79.6,6.69,3.1,1,12,5.3,-0.8
8/15/2018 7:15,23.81,1939,-202.6,9.22,145.95,25.3,6.8,79.6,6.69,2.9,1,12,5.3,-0.7
8/15/2018 7:30,23.79,1929,-202.6,9.22,91.96,24,6.4,79.7,6.7,3,1,12,5.3,-0.8
8/15/2018 7:45,23.77,1945,-202.7,9.22,117.06,26.9,7.2,79.8,6.71,2.9,1,12,5.3,-0.7
8/15/2018 8:00,23.76,1935,-202.9,9.22,232.05,23.3,6.3,80.6,6.78,3.1,1,12,5.3,-0.7
8/15/2018 8:15,23.78,1945,-202.9,9.22,83.09,22.6,6,80.7,6.78,3.2,1,12,5.3,-0.2
8/15/2018 8:30,23.79,1948,-202.8,9.22,89.02,18.9,5.1,80.2,6.74,3.1,1,12,5.3,-0.2
8/15/2018 8:45,23.79,1961,-202.8,9.22,108.41,27.9,7.5,80.4,6.75,3.3,1,12,5.3,-0.5
8/15/2018 9:00,23.79,1941,-202.5,9.22,403.71,21,5.6,79.6,6.69,3.7,1,12,5.3,-0.7
8/15/2018 9:15,23.8,1965,-202.2,9.21,430.46,24,6.4,78.9,6.63,3.8,1,12,5.3,-0.8
8/15/2018 9:30,23.82,1938,-202.1,9.21,148.86,26.5,7.1,78.5,6.59,4.2,1,12,5.3,-0.8
8/15/2018 9:45,23.88,1950,-202.5,9.22,79.74,29.4,7.9,79.5,6.67,4.8,1,12,5.3,-0.3
8/15/2018 10:00,23.94,1953,-203.5,9.23,278.14,28.4,7.6,81.9,6.86,4.6,1,12,5.3,-0.8
8/15/2018 10:15,23.99,1942,-204.4,9.25,149.88,35.9,9.6,83.9,7.03,4.7,1,12,5.3,-0.7
8/15/2018 10:30,24.05,1920,-205.6,9.27,152.41,27.4,7.4,87.5,7.32,4.6,1,12,5.3,-0.4
8/15/2018 10:45,24.09,1946,-205.8,9.28,101.64,24.8,6.7,88.1,7.36,4.7,1,12,5.3,-0.6
8/15/2018 11:00,24.14,1930,-206.9,9.3,94.33,35.8,9.6,90.9,7.59,4.7,1,12,5.3,-0.2
8/15/2018 11:15,24.25,1909,-209.6,9.35,105.93,40.7,10.9,100,8.33,5.2,1,12,5.3,-0.6
8/15/2018 11:30,24.42,1911,-209.8,9.35,97.24,50,13.4,96.7,8.04,4.3,1,12,5.3,-0.1
8/15/2018 11:45,24.51,1906,-209.1,9.33,312.95,57.6,15.5,92.6,7.68,4.8,1,12,5.3,-0.8
8/15/2018 12:00,24.62,1912,-208,9.31,104.73,42.8,11.5,86.6,7.17,4.1,1,12,5.3,-0.5
8/15/2018 12:15,24.71,1908,-207.7,9.31,222.24,48.7,13.1,85.8,7.09,3.6,1,12,5.3,-0.8
8/15/2018 12:30,24.51,1935,-208.6,9.32,169.04,24.7,6.6,88.7,7.36,4,1,12,5.3,-0.6
8/15/2018 12:45,24.41,1918,-207.7,9.31,335.58,16.6,4.4,88.2,7.33,3.5,1,12,5.3,-0.7
8/15/2018 13:00,24.37,1960,-207.4,9.3,94.88,16.5,4.4,86.7,7.21,3.3,1,12,5.3,-0.5
8/15/2018 13:15,24.34,1960,-207.4,9.3,171.66,12.5,3.3,87.2,7.26,2.8,1,13,5.3,-0.5
8/15/2018 13:30,24.29,1932,-206.5,9.29,263.34,14.5,3.9,80.4,6.7,3.4,1,13,5.3,-0.7
8/15/2018 13:45,24.33,1968,-206.9,9.29,293.19,26.1,7,80.2,6.68,3.9,1,13,5.3,-0.6
8/15/2018 14:00,24.36,1933,-207.3,9.3,88.87,27.4,7.3,82.3,6.84,3.9,1,13,5.3,-0.5
8/15/2018 14:15,24.34,1934,-207.4,9.3,95.65,17.3,4.6,80,6.65,3.7,1,13,5.3,-0.5
8/15/2018 14:30,24.43,1937,-209.3,9.34,90.8,24.2,6.5,89.6,7.44,3.8,1,13,5.3,-0.2
8/15/2018 14:45,24.52,1945,-212.7,9.4,849.29,27,7.3,106.2,8.81,3.6,1,12,5.3,1.4
8/15/2018 15:00,24.77,1938,-213,9.41,88.92,21.5,5.8,104.7,8.64,3.8,1,12,5.3,-0.5
8/15/2018 15:15,24.54,1947,-211.8,9.39,123.17,15.9,4.3,100.8,8.35,3.8,1,12,5.3,-0.5
8/15/2018 15:30,24.7,1959,-213.2,9.41,145.93,27.6,7.4,110.2,9.11,4,1,13,5.3,-0.8
8/15/2018 15:45,24.61,1961,-213.3,9.41,82.42,20.7,5.5,108.7,9,3.8,1,13,5.3,-0.2
8/15/2018 16:00,24.51,1957,-213.6,9.42,83.29,16.1,4.3,112.1,9.3,3.4,1,13,5.3,-0.5
8/15/2018 16:15,24.5,1969,-214.3,9.43,106.17,11.4,3,113.4,9.41,3.3,1,13,5.3,-0.5
8/15/2018 16:30,24.46,1960,-213.5,9.42,138.42,10.5,2.8,105.6,8.76,2.9,1,13,5.3,-0.6
8/15/2018 16:45,24.46,1960,-213.1,9.41,158.26,10.8,2.9,106,8.8,2.8,1,13,5.3,-0.6
8/15/2018 17:00,24.54,1962,-214.7,9.44,178.09,18.3,4.9,112.7,9.34,2.9,1,13,5.3,-0.6
8/15/2018 17:15,24.63,1954,-214.6,9.44,81.03,15.2,4.1,106,8.77,2.3,1,13,5.3,-0.1
8/15/2018 17:30,24.79,1951,-214.7,9.44,215.19,9.8,2.6,103.3,8.52,2.5,1,12,5.3,-0.5
8/15/2018 17:45,24.96,1940,-216.6,9.47,66.4,13.9,3.7,112.5,9.25,2.4,1,13,5.3,-0.2
8/15/2018 18:00,25.01,1945,-218,9.5,63.86,14.7,3.9,115.3,9.48,2.6,1,12,5.3,-0.2
8/15/2018 18:15,24.95,1964,-218.8,9.51,162.08,10.7,2.9,127.5,10.49,2.3,1,12,5.3,-0.6
8/15/2018 18:30,24.85,1969,-218.1,9.5,154.53,10.1,2.7,131.5,10.84,2.5,1,12,5.3,-0.7
8/15/2018 18:45,24.89,1958,-219.5,9.53,67.2,11.8,3.2,135.5,11.16,2.8,1,12,5.3,-0.2
8/15/2018 19:00,24.92,1969,-219.3,9.52,138.17,17.8,4.8,134,11.03,2.7,1,12,5.3,-0.5
8/15/2018 19:15,24.9,1986,-219.1,9.52,77.69,20.9,5.6,134.7,11.09,3.2,1,12,5.3,-0.3
8/15/2018 19:30,24.87,1958,-219.4,9.52,115.06,29.2,7.8,138.5,11.41,4.2,1,12,5.3,-0.4
8/15/2018 19:45,24.85,1974,-219,9.52,70.72,21.6,5.8,139.1,11.46,4.5,1,12,5.3,-0.2
8/15/2018 20:00,24.77,1976,-218.9,9.52,105.7,23.6,6.3,140.9,11.63,4,1,12,5.3,-0.4
8/15/2018 20:15,24.64,1986,-217.8,9.5,66.92,27.9,7.5,134.8,11.15,3.6,1,12,5.3,-0.3
8/15/2018 20:30,24.86,2006,-219.6,9.53,54.65,43.1,11.6,142,11.7,4.9,1,12,5.3,-0.3
8/15/2018 20:45,24.79,2010,-218.8,9.51,52.97,40.8,11,136.3,11.24,4.7,1,12,5.3,0.2
8/15/2018 21:00,24.78,1993,-219,9.52,71.59,48,12.9,137.7,11.36,5.3,1,12,5.3,-0.2
8/15/2018 21:15,24.71,1999,-218,9.5,57.59,45.6,12.2,130.9,10.82,4.9,1,12,5.3,-0.1
8/15/2018 21:30,24.55,1976,-214.4,9.43,69.89,40.4,10.9,112.1,9.29,4.1,1,12,5.3,-0.4
8/15/2018 21:45,24.49,1981,-212.7,9.4,72.07,41,11,103.5,8.59,3.8,1,12,5.3,-0.5
8/15/2018 22:00,24.47,1972,-212.6,9.4,93.95,45.3,12.2,101.6,8.43,3.8,1,12,5.3,-0.5
8/15/2018 22:15,24.46,1997,-212.5,9.4,90.44,47,12.6,101.8,8.45,3.9,1,12,5.3,-0.5
8/15/2018 22:30,24.47,1967,-213.1,9.41,82.21,37,9.9,104.3,8.65,4.1,1,12,5.3,-0.6
8/15/2018 22:45,24.46,1979,-213.5,9.42,79.36,54.1,14.5,105.3,8.74,4.2,1,12,5.3,-0.5
8/15/2018 23:00,24.51,1987,-214.4,9.43,72.35,47.9,12.9,110.3,9.14,4.7,1,12,5.3,-0.6
8/15/2018 23:15,24.54,1971,-215.3,9.45,93.21,61,16.4,113.7,9.42,5.1,1,12,5.3,-0.4
8/15/2018 23:30,24.54,1973,-215.9,9.46,93.84,50.6,13.6,116.1,9.62,5.3,1,12,5.3,-0.4
8/15/2018 23:45,24.55,1970,-216.2,9.47,83.89,51.6,13.9,118.7,9.84,5.6,1,12,5.3,-0.3
8/16/2018 0:00,24.51,1996,-216.3,9.47,90.12,55.8,15,120.2,9.97,6.2,1,12,5.3,-0.3
8/16/2018 0:15,24.47,1985,-215.9,9.46,65.92,46.3,12.4,119.9,9.95,5.5,1,12,5.3,-0.7
8/16/2018 0:30,24.44,1966,-215.6,9.46,110.44,52.5,14.1,119.2,9.9,5.3,1,12,5.3,-0.4
8/16/2018 0:45,24.43,1970,-215.6,9.46,76.26,35.7,9.6,118.6,9.85,5.6,1,12,5.3,0.1
8/16/2018 1:00,24.41,1990,-215.3,9.45,63.75,38.1,10.2,117.2,9.73,5.3,1,12,5.3,-0.8
8/16/2018 1:15,24.39,1974,-214.9,9.44,113.33,40,10.7,116.8,9.71,5.1,1,12,5.3,-0.5
8/16/2018 1:30,24.37,1945,-214.4,9.44,108.81,37.3,10,115.3,9.59,5.2,1,12,5.3,-0.4
8/16/2018 1:45,24.34,1987,-214.3,9.43,84.7,42.6,11.4,114.9,9.55,5.5,1,12,5.3,-0.4
8/16/2018 2:00,24.3,1992,-214.2,9.43,108.72,31.4,8.4,113.6,9.45,5.5,1,12,5.3,0.2
8/16/2018 2:15,24.32,1994,-214.1,9.43,102.26,43.3,11.6,111.7,9.3,5.4,1,12,5.3,0
8/16/2018 2:30,24.33,1975,-214,9.43,86.1,40.1,10.8,110.7,9.21,5.3,1,12,5.3,0
8/16/2018 2:45,24.33,1984,-214,9.43,98.89,33.1,8.9,109.5,9.11,3.8,1,12,5.3,-0.2
8/16/2018 3:00,24.31,1978,-213.8,9.42,88.11,53.3,14.3,109,9.08,5.2,1,12,5.3,-0.1
8/16/2018 3:15,24.28,1993,-213.5,9.42,109.97,38.8,10.4,107.7,8.97,5.3,1,12,5.3,-0.2
8/16/2018 3:30,24.23,2010,-213.3,9.42,98.12,35.9,9.6,107.2,8.93,5.4,1,12,5.3,-0.3
8/16/2018 3:45,24.19,1995,-213.1,9.41,85,40.9,11,107.2,8.94,4.7,1,12,5.3,-0.5
8/16/2018 4:00,24.11,1989,-213,9.41,90.49,44.7,12,106.7,8.91,6,1,12,5.3,-0.4
8/16/2018 4:15,24.09,2000,-212.6,9.4,80.49,37.8,10.1,106.8,8.92,5.5,1,12,5.3,-0.8
8/16/2018 4:30,24.04,2002,-212.5,9.4,97.77,28.8,7.7,106.1,8.87,5.2,1,12,5.3,-0.2
8/16/2018 4:45,24,1992,-212,9.39,91.87,39.4,10.6,104.9,8.78,5.3,1,12,5.3,-0.6
8/16/2018 5:00,23.95,1974,-211.9,9.39,91.5,40.1,10.8,104,8.71,5.4,1,12,5.3,-0.2
8/16/2018 5:15,23.92,1993,-211.6,9.39,101.68,42.8,11.5,103.2,8.65,5.3,1,12,5.3,-0.4
8/16/2018 5:30,23.9,1994,-211.4,9.38,90.86,42.8,11.5,102.1,8.56,5.5,1,12,5.3,-0.8
8/16/2018 5:45,23.88,1982,-211.1,9.38,95.86,49.4,13.3,101,8.48,5.6,1,12,5.3,-0.3
8/16/2018 6:00,23.87,1981,-211.1,9.38,85.06,45.5,12.2,100.3,8.42,5.6,1,12,5.3,0
8/16/2018 6:15,23.86,1969,-211,9.38,75.51,40,10.7,99.4,8.34,5.4,1,12,5.3,-0.2
8/16/2018 6:30,23.84,1975,-210.9,9.37,77.4,33.3,8.9,98.9,8.31,5.8,1,12,5.3,-0.6
8/16/2018 6:45,23.85,1986,-210.7,9.37,92.68,44.7,12,97.6,8.19,5.1,1,12,5.3,0
8/16/2018 7:00,23.85,1964,-210.7,9.37,93.61,41,11,97.3,8.17,4.9,1,12,5.3,-0.1
8/16/2018 7:15,23.83,1968,-210.7,9.37,86.05,30.8,8.3,96.4,8.1,4.8,1,12,5.3,-0.1
8/16/2018 7:30,23.82,1976,-210.6,9.37,71.75,29,7.8,95.8,8.05,4.6,1,12,5.3,-0.8
8/16/2018 7:45,23.81,1997,-210.4,9.37,82.5,27.2,7.3,95.1,7.99,4.6,1,12,5.3,-0.6
8/16/2018 8:00,23.77,1994,-210.3,9.36,84.46,30.3,8.1,94.9,7.98,4.8,1,12,5.3,-0.8
8/16/2018 8:15,23.77,2002,-210.2,9.36,82.28,36.4,9.8,94.4,7.94,4.7,1,12,5.3,-0.8
8/16/2018 8:30,23.73,1979,-210.2,9.36,89.68,39.2,10.5,94.5,7.95,5.1,1,12,5.3,-0.1
8/16/2018 8:45,23.74,1978,-210.3,9.36,83.62,29.5,7.9,94.7,7.97,5.2,1,12,5.3,0
8/16/2018 9:00,23.74,1976,-210.8,9.37,74.16,28.9,7.8,96.5,8.12,5.4,1,13,5.3,-0.8
8/16/2018 9:15,23.75,1987,-210.8,9.37,77.52,47.7,12.8,96.1,8.09,4.3,1,12,5.3,-0.2
8/16/2018 9:30,23.76,1975,-210.9,9.37,89.01,36.5,9.8,97.1,8.16,5.2,1,13,5.3,-0.7
8/16/2018 9:45,23.82,1993,-211.5,9.38,105.09,38.4,10.3,98.7,8.29,5.7,1,13,5.3,0.1
8/16/2018 10:00,23.86,1976,-211.8,9.39,68.46,56.4,15.1,99.8,8.37,5.6,1,13,5.3,-0.7
8/16/2018 10:15,23.88,1979,-212.2,9.4,75.77,40.6,10.9,100.9,8.46,6,1,13,5.3,0
8/16/2018 10:30,23.92,1975,-212.5,9.4,72.51,61,16.4,100.7,8.44,8.5,1,13,5.3,-0.2
8/16/2018 10:45,23.91,1971,-212.1,9.4,89.41,55.3,14.9,99.5,8.34,8,1,13,5.3,0
8/16/2018 11:00,23.9,1969,-211.7,9.39,80.42,45.4,12.2,97.4,8.17,7.8,1,13,5.3,-0.1
8/16/2018 11:15,23.91,1973,-211.4,9.38,74.45,47.3,12.7,96.7,8.11,5.4,1,13,5.3,-0.1
8/16/2018 11:30,23.9,1976,-211,9.38,87.93,44.2,11.9,94.4,7.92,4.2,1,13,5.3,-0.3
8/16/2018 11:45,23.93,1978,-211.1,9.38,66.39,49.9,13.4,94.9,7.96,5.3,1,13,5.3,0
8/16/2018 12:00,23.93,1981,-210.9,9.37,90.15,36.1,9.7,94.3,7.9,4.2,1,13,5.3,0
8/16/2018 12:15,23.87,1988,-210.1,9.36,72.55,26.7,7.2,89.7,7.53,3.7,1,13,5.3,0
8/16/2018 12:30,23.78,1999,-209.7,9.35,82.62,23.4,6.3,89.2,7.5,3,1,13,5.3,0
8/16/2018 12:45,23.79,1986,-209.6,9.35,66.85,16.4,4.4,89.3,7.5,2.7,1,13,5.3,0
8/16/2018 13:00,23.81,2006,-209.7,9.35,61.42,16,4.3,88.8,7.46,2.8,1,13,5.3,-0.1
8/16/2018 13:15,23.82,1979,-210,9.36,62.75,9.2,2.4,89.6,7.52,2.6,1,13,5.3,-0.3
8/16/2018 13:30,23.87,2005,-210.2,9.36,63.3,14,3.8,90.5,7.59,3,1,12,5.3,0
8/16/2018 13:45,23.9,1979,-210.7,9.37,62.05,23.2,6.2,90.7,7.61,3,1,12,5.3,-0.1
8/16/2018 14:00,23.9,1980,-210.5,9.36,50.94,11.7,3.1,90.2,7.56,2.9,1,13,5.3,-0.8
8/16/2018 14:15,23.9,1978,-210.3,9.36,54.26,12,3.2,89.6,7.51,2.6,1,12,5.3,-0.8
8/16/2018 14:30,23.92,2008,-210,9.36,52.44,16,4.3,88,7.37,2.7,1,12,5.3,-0.7
8/16/2018 14:45,23.93,1982,-210.5,9.37,50.9,12.3,3.3,90.2,7.56,2.8,1,12,5.3,-0.8
8/16/2018 15:00,23.94,1985,-210.3,9.36,59.53,11.1,3,88.9,7.45,2.6,1,12,5.3,-0.3
8/16/2018 15:15,23.96,1984,-210.3,9.36,58.95,7,1.9,87.4,7.32,2.7,1,12,5.3,-0.2
8/16/2018 15:30,23.96,1982,-210.6,9.37,55.17,12.6,3.4,88.2,7.39,2.3,1,12,5.3,-0.8
8/16/2018 15:45,23.96,1993,-210,9.35,53.99,12.9,3.4,84.7,7.09,2.7,1,13,5.3,-0.8
8/16/2018 16:00,23.98,2015,-210.3,9.36,54.66,13.1,3.5,86.3,7.23,2.6,1,12,5.3,-0.3
8/16/2018 16:15,24,1980,-210.5,9.37,60.19,10.7,2.9,88.4,7.4,2.8,1,13,5.3,-0.3
